,,Hokuriku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokuriku
2023/10/08,20:00,0,1918,497,0,64,1,14,0,0,0,-207,0,0,2287,12.42
2023/10/08,21:00,0,1897,414,0,64,0,4,0,0,0,-172,0,0,2207,11.01
2023/10/08,22:00,0,1862,398,0,65,0,2,0,0,0,-189,0,0,2137,10.81
2023/10/08,23:00,0,1683,361,0,64,0,6,0,0,0,-39,0,0,2073,10.62
2023/10/09,00:00,0,1549,353,0,65,0,9,0,0,0,-5,0,0,1969,10.55
2023/10/09,01:00,0,1823,373,0,65,0,11,0,0,0,-297,0,0,1974,10.01
2023/10/09,02:00,0,2011,370,0,65,0,14,0,0,0,-347,0,0,2113,10.31
2023/10/09,03:00,0,2071,448,0,65,0,16,0,0,0,-324,0,0,2276,10.55
2023/10/09,04:00,0,2121,520,0,64,1,19,0,0,0,-350,0,0,2374,10.76
2023/10/09,05:00,0,2103,529,0,65,1,15,0,0,0,-366,0,0,2346,10.79
2023/10/09,06:00,0,2016,468,0,64,9,9,0,0,0,-340,0,0,2226,10.76
2023/10/09,07:00,0,1700,456,0,64,37,7,0,0,0,-14,0,0,2250,11.19
2023/10/09,08:00,0,1482,482,0,64,105,5,0,0,286,0,0,0,2423,10.92
2023/10/09,09:00,0,1518,516,0,64,169,3,0,0,291,0,0,0,2560,10.64
2023/10/09,10:00,0,1513,514,0,64,233,1,0,0,247,0,0,0,2571,9.85
2023/10/09,11:00,0,1487,550,0,63,244,0,0,0,239,0,0,0,2583,9.35
2023/10/09,12:00,0,1317,574,0,62,345,0,0,0,222,0,0,0,2520,7.83
2023/10/09,13:00,0,1384,609,0,64,293,0,0,0,208,0,0,0,2558,9.82
2023/10/09,14:00,0,1418,605,0,63,196,0,0,0,270,0,0,0,2552,10.28
2023/10/09,15:00,0,1626,626,0,64,100,0,0,0,125,0,0,0,2541,10.01
2023/10/09,16:00,0,2030,768,0,63,34,0,0,0,0,-318,0,0,2576,10.73
2023/10/09,17:00,0,2196,804,0,64,3,0,0,0,0,-407,0,0,2660,11.67
2023/10/09,18:00,0,2157,835,0,64,1,0,0,0,0,-377,0,0,2679,11.58
2023/10/09,19:00,0,2057,821,0,64,1,0,0,0,0,-347,0,0,2595,11.37
2023/10/09,20:00,0,2045,681,0,64,1,1,0,0,0,-280,0,0,2510,11.81
2023/10/09,21:00,0,1981,613,0,65,0,1,0,0,0,-215,0,0,2443,10.89
2023/10/09,22:00,0,2001,568,0,64,0,1,0,0,0,-231,0,0,2403,10.71
2023/10/09,23:00,0,1827,535,0,64,0,2,0,0,0,-91,0,0,2337,10.3
2023/10/10,00:00,0,1583,523,0,64,0,2,0,0,61,0,0,0,2233,10.01
2023/10/10,01:00,0,1401,540,0,65,0,0,0,0,231,0,0,0,2237,10.66
2023/10/10,02:00,0,1514,577,0,65,0,1,0,0,232,0,0,0,2388,11
2023/10/10,03:00,0,1605,578,0,65,0,3,0,0,285,0,0,0,2535,11.7
2023/10/10,04:00,0,1671,602,0,64,1,9,0,0,286,0,0,0,2632,11.66
2023/10/10,05:00,0,1557,636,0,63,1,10,0,0,341,0,0,0,2608,11.7
2023/10/10,06:00,0,1559,565,0,63,26,4,0,0,333,0,0,0,2550,11.6
2023/10/10,07:00,0,1476,570,0,63,133,2,0,0,362,0,0,0,2606,9.99
2023/10/10,08:00,0,1684,607,0,63,349,4,0,0,217,0,0,0,2923,9.11
2023/10/10,09:00,0,1808,564,0,63,334,12,0,0,363,0,0,0,3143,3.5
2023/10/10,10:00,0,2021,561,0,63,329,22,0,0,232,0,0,0,3226,1.57
2023/10/10,11:00,0,1928,548,0,63,483,14,0,0,198,0,0,0,3233,1.56
2023/10/10,12:00,0,1985,571,0,63,384,8,0,0,34,0,0,0,3044,0.01
2023/10/10,13:00,0,2064,578,0,63,371,40,0,0,110,0,0,0,3225,6.28
2023/10/10,14:00,0,1933,611,0,63,350,39,0,0,211,0,0,0,3205,10.34
2023/10/10,15:00,0,2320,670,0,63,213,53,0,0,0,-103,0,0,3214,12.3
2023/10/10,16:00,0,2536,638,0,63,92,70,0,0,0,-240,0,0,3159,11.43
2023/10/10,17:00,0,2615,611,0,63,9,71,0,0,0,-287,0,0,3081,12.18
2023/10/10,18:00,0,2565,681,0,62,1,71,0,0,0,-341,0,0,3039,12.42
2023/10/10,19:00,0,2424,704,0,63,1,61,0,0,0,-353,0,0,2899,11.88
2023/10/10,20:00,0,2345,676,0,63,1,56,0,0,0,-355,0,0,2786,11.13
2023/10/10,21:00,0,2270,665,0,63,0,35,0,0,0,-344,0,0,2688,10.98
2023/10/10,22:00,0,1983,621,0,62,0,25,0,0,0,-39,0,0,2651,10.66
2023/10/10,23:00,0,1892,591,0,64,0,19,0,0,0,-1,0,0,2564,10.29
2023/10/11,00:00,0,1868,567,0,63,0,31,0,0,0,-103,0,0,2425,10
2023/10/11,01:00,0,1894,567,0,64,0,27,0,0,0,-118,0,0,2433,9.82
2023/10/11,02:00,0,1895,572,0,65,0,22,0,0,15,0,0,0,2568,9.99
2023/10/11,03:00,0,2108,576,0,64,0,21,0,0,0,-22,0,0,2746,10.31
2023/10/11,04:00,0,2266,609,0,64,1,19,0,0,0,-122,0,0,2836,10.6
2023/10/11,05:00,0,2319,609,0,65,0,20,0,0,0,-191,0,0,2821,10.68
2023/10/11,06:00,0,2234,558,0,63,35,25,0,0,0,-170,0,0,2744,10.84
2023/10/11,07:00,0,2110,485,0,63,248,23,0,0,0,-224,0,0,2705,10.88
2023/10/11,08:00,0,2216,522,0,62,553,13,0,0,0,-464,0,0,2902,9.93
2023/10/11,09:00,0,2007,572,0,62,792,15,0,0,0,-346,0,0,3102,7.06
2023/10/11,10:00,0,1885,603,0,63,899,19,0,0,0,-298,0,0,3170,3
2023/10/11,11:00,0,1885,583,0,63,892,23,0,0,0,-284,0,0,3162,1.1
2023/10/11,12:00,0,1831,504,0,63,920,22,0,0,0,-307,0,0,3033,0.01
2023/10/11,13:00,0,2013,552,0,63,762,25,0,0,0,-292,0,0,3122,3.31
2023/10/11,14:00,0,2131,609,0,63,629,29,0,0,0,-265,0,0,3195,9.33
2023/10/11,15:00,0,2293,566,0,63,360,33,0,0,0,-204,0,0,3110,10.83
2023/10/11,16:00,0,2530,620,0,63,144,33,0,0,0,-277,0,0,3112,11.38
2023/10/11,17:00,0,2708,697,0,62,9,33,0,0,0,-490,0,0,3018,12.81
2023/10/11,18:00,0,2739,662,0,63,1,34,0,0,0,-501,0,0,2997,12.7
2023/10/11,19:00,0,2588,561,0,63,0,35,0,0,0,-369,0,0,2878,11.67
2023/10/11,20:00,0,2458,517,0,63,0,31,0,0,0,-313,0,0,2756,12.11
2023/10/11,21:00,0,2375,512,0,63,0,23,0,0,0,-305,0,0,2668,11.44
2023/10/11,22:00,0,2158,482,0,64,0,19,0,0,0,-101,0,0,2621,10.81
2023/10/11,23:00,0,2100,471,0,63,0,17,0,0,0,-114,0,0,2535,10.3
2023/10/12,00:00,0,2107,446,0,57,0,12,0,0,0,-201,0,0,2420,10.02
2023/10/12,01:00,0,1701,450,0,59,0,8,0,0,198,0,0,0,2416,10.3
2023/10/12,02:00,0,1743,436,0,62,0,5,0,0,300,0,0,0,2546,10.84
2023/10/12,03:00,0,2074,443,0,64,0,11,0,0,160,0,0,0,2751,11.44
2023/10/12,04:00,0,2534,476,0,64,0,13,0,0,0,-245,0,0,2841,10.84
2023/10/12,05:00,0,2548,528,0,64,0,12,0,0,0,-313,0,0,2839,10.8
2023/10/12,06:00,0,2374,548,0,64,57,10,0,0,0,-299,0,0,2754,10.86
2023/10/12,07:00,0,1995,471,0,64,291,5,0,0,0,-119,0,0,2706,10.45
2023/10/12,08:00,0,1989,443,0,63,578,1,0,0,0,-166,0,0,2907,9.62
2023/10/12,09:00,0,1930,483,0,63,787,1,0,0,0,-149,0,0,3114,7.33
2023/10/12,10:00,0,1897,495,0,63,883,4,0,0,0,-163,0,0,3179,6
2023/10/12,11:00,0,1856,542,0,63,889,7,0,0,0,-178,0,0,3179,2.56
2023/10/12,12:00,0,1753,479,0,58,902,13,0,0,0,-165,0,0,3039,1
2023/10/12,13:00,0,1978,453,0,59,771,18,0,0,0,-121,0,0,3157,2.62
2023/10/12,14:00,0,2048,470,0,62,636,18,0,0,0,-23,0,0,3211,8.43
2023/10/12,15:00,0,2301,563,0,63,368,14,0,0,0,-145,0,0,3162,10.97
2023/10/12,16:00,0,2522,635,0,63,131,10,0,0,0,-204,0,0,3157,11.19
2023/10/12,17:00,0,2623,685,0,63,8,8,0,0,0,-308,0,0,3078,12.7
2023/10/12,18:00,0,2564,652,0,63,1,8,0,0,0,-253,0,0,3033,12.04
2023/10/12,19:00,0,2447,700,0,63,0,6,0,0,0,-313,0,0,2903,11.71
2023/10/12,20:00,0,2484,508,0,63,0,4,0,0,0,-271,0,0,2787,11.46
2023/10/12,21:00,0,2375,431,0,63,0,4,0,0,0,-178,0,0,2695,11.1
2023/10/12,22:00,0,2198,477,0,64,0,4,0,0,0,-100,0,0,2643,10.89
2023/10/12,23:00,0,2053,504,0,64,0,4,0,0,0,-79,0,0,2544,10.31
2023/10/13,00:00,0,2150,457,0,64,0,5,0,0,0,-260,0,0,2416,9.84
2023/10/13,01:00,0,2211,417,0,63,0,5,0,0,0,-280,0,0,2415,9.69
2023/10/13,02:00,0,2327,420,0,65,0,4,0,0,0,-251,0,0,2564,9.91
2023/10/13,03:00,0,2452,476,0,62,0,7,0,0,0,-247,0,0,2749,10.3
2023/10/13,04:00,0,2531,553,0,58,0,6,0,0,0,-296,0,0,2851,10.82
2023/10/13,05:00,0,2529,536,0,57,0,5,0,0,0,-280,0,0,2847,10.71
2023/10/13,06:00,0,2438,464,0,59,60,4,0,0,0,-264,0,0,2760,10.41
2023/10/13,07:00,0,2201,435,0,58,288,5,0,0,0,-293,0,0,2692,10.4
2023/10/13,08:00,0,1819,372,0,59,564,2,0,0,48,0,0,0,2862,9.82
2023/10/13,09:00,0,1509,363,0,63,795,1,0,0,334,0,0,0,3064,7.4
2023/10/13,10:00,0,1473,364,0,63,912,5,0,0,318,0,0,0,3134,3.31
2023/10/13,11:00,0,1577,417,0,64,868,5,0,0,230,0,0,0,3162,2.01
2023/10/13,12:00,0,1540,381,0,63,796,9,0,0,182,0,0,0,2970,1
2023/10/13,13:00,0,1819,424,0,63,673,10,0,0,132,0,0,0,3120,6.07
2023/10/13,14:00,0,2231,414,0,63,635,12,0,0,0,-226,0,0,3127,9.76
2023/10/13,15:00,0,2493,575,0,63,377,12,0,0,0,-431,0,0,3087,12.42
2023/10/13,16:00,0,2661,766,0,63,115,14,0,0,0,-546,0,0,3072,11.65
2023/10/13,17:00,0,2843,878,0,64,6,11,0,0,0,-796,0,0,3006,13.35
2023/10/13,18:00,0,2740,768,0,63,1,13,0,0,0,-623,0,0,2961,12.29
2023/10/13,19:00,0,2449,749,0,63,0,12,0,0,0,-419,0,0,2854,11.41
2023/10/13,20:00,0,2420,535,0,64,0,9,0,0,0,-284,0,0,2743,11.71
2023/10/13,21:00,0,2366,528,0,63,0,4,0,0,0,-318,0,0,2643,11.51
2023/10/13,22:00,0,2075,544,0,63,0,3,0,0,0,-115,0,0,2570,11.32
2023/10/13,23:00,0,2173,538,0,65,0,3,0,0,0,-287,0,0,2490,10.8
2023/10/14,00:00,0,2098,482,0,64,0,3,0,0,0,-266,0,0,2381,10.45
2023/10/14,01:00,0,2096,441,0,64,0,4,0,0,0,-259,0,0,2345,9.92
2023/10/14,02:00,0,2324,419,0,65,0,5,0,0,0,-320,0,0,2492,10.2
2023/10/14,03:00,0,2435,476,0,64,0,4,0,0,0,-345,0,0,2634,10.6
2023/10/14,04:00,0,2452,622,0,64,0,3,0,0,0,-435,0,0,2705,10.73
2023/10/14,05:00,0,2370,565,0,64,0,3,0,0,0,-345,0,0,2656,10.71
2023/10/14,06:00,0,1936,413,0,65,33,4,0,0,3,0,0,0,2453,10.75
2023/10/14,07:00,0,1524,395,0,63,161,3,0,0,224,0,0,0,2370,9.39
2023/10/14,08:00,0,1541,376,0,63,346,3,0,0,69,0,0,0,2398,3.06
2023/10/14,09:00,0,1457,359,0,63,604,1,0,0,0,-27,0,0,2457,2
2023/10/14,10:00,0,1368,365,0,63,852,1,0,0,0,-139,0,0,2508,3.01
2023/10/14,11:00,0,1314,357,0,63,971,1,0,0,0,-145,0,0,2561,2.56
2023/10/14,12:00,0,1427,381,0,63,884,1,0,0,0,-261,0,0,2495,2
2023/10/14,13:00,0,1581,393,0,63,771,0,0,0,0,-306,0,0,2502,3.5
2023/10/14,14:00,0,1600,356,0,63,569,1,0,0,0,-129,0,0,2460,7.6
2023/10/14,15:00,0,2006,400,0,63,294,1,0,0,0,-317,0,0,2446,10.01
2023/10/14,16:00,0,2379,424,0,62,87,0,0,0,0,-492,0,0,2459,11.67
2023/10/14,17:00,0,2764,510,0,57,3,1,0,0,0,-815,0,0,2519,13.05
2023/10/14,18:00,0,2717,493,0,58,1,3,0,0,0,-737,0,0,2535,12.5
2023/10/14,19:00,0,2463,496,0,58,1,7,0,0,0,-564,0,0,2461,12.42
2023/10/14,20:00,0,2625,434,0,59,1,23,0,0,0,-774,0,0,2367,11.98
2023/10/14,21:00,0,2464,420,0,64,0,14,0,0,0,-677,0,0,2284,12.18
2023/10/14,22:00,0,2204,380,0,64,0,13,0,0,0,-454,0,0,2205,10.94
2023/10/14,23:00,0,2026,377,0,65,0,20,0,0,0,-347,0,0,2139,10.36
2023/10/15,00:00,0,1937,365,0,64,0,19,0,0,0,-336,0,0,2049,10.67
2023/10/15,01:00,0,1891,382,0,64,0,16,0,0,0,-312,0,0,2041,10.31
2023/10/15,02:00,0,1955,408,0,63,0,20,0,0,0,-258,0,0,2187,10.53
2023/10/15,03:00,0,2024,482,0,58,0,26,0,0,0,-227,0,0,2361,11.13
2023/10/15,04:00,0,2103,533,0,61,1,33,0,0,0,-310,0,0,2420,11.71
2023/10/15,05:00,0,2072,519,0,64,1,34,0,0,0,-328,0,0,2361,11.74
2023/10/15,06:00,0,1699,503,0,64,6,25,0,0,0,-160,0,0,2137,10.6
2023/10/15,07:00,0,1425,491,0,63,42,13,0,0,80,0,0,0,2114,7.36
2023/10/15,08:00,0,1558,468,0,63,84,4,0,0,0,-14,0,0,2163,0.05
2023/10/15,09:00,0,1587,449,0,65,173,10,0,0,0,-49,0,0,2234,2.51
2023/10/15,10:00,0,1503,462,0,64,426,20,0,0,0,-225,0,0,2248,2
2023/10/15,11:00,0,1666,488,0,64,342,26,0,0,0,-295,0,0,2290,0.4
2023/10/15,12:00,0,1809,483,0,63,307,23,0,0,0,-402,0,0,2282,2
2023/10/15,13:00,0,1792,492,0,64,263,61,0,0,0,-408,0,0,2264,2.33
2023/10/15,14:00,0,1533,517,0,63,353,65,0,0,0,-311,0,0,2220,1.51
2023/10/15,15:00,0,1520,576,0,63,224,59,0,0,0,-197,0,0,2245,2.81
2023/10/15,16:00,0,1808,649,0,65,78,58,0,0,0,-371,0,0,2286,10.01
2023/10/15,17:00,0,2156,679,0,63,4,60,0,0,0,-538,0,0,2424,12.69
2023/10/15,18:00,0,2455,681,0,64,1,52,0,0,0,-783,0,0,2468,12.42
2023/10/15,19:00,0,2400,645,0,63,1,47,0,0,0,-741,0,0,2414,12.37
2023/10/15,20:00,0,2144,625,0,64,1,47,0,0,0,-558,0,0,2323,12.54
2023/10/15,21:00,0,1959,544,0,63,0,39,0,0,0,-362,0,0,2243,11.09
2023/10/15,22:00,0,1822,542,0,64,0,35,0,0,0,-297,0,0,2165,10.77
2023/10/15,23:00,0,1640,575,0,65,0,34,0,0,0,-200,0,0,2112,10.47
2023/10/16,00:00,0,1369,527,0,65,0,34,0,0,44,0,0,0,2037,10.57
2023/10/16,01:00,0,1312,537,0,64,0,38,0,0,83,0,0,0,2032,10.14
2023/10/16,02:00,0,1389,520,0,64,0,25,0,0,201,0,0,0,2199,10.68
2023/10/16,03:00,0,1656,564,0,65,0,20,0,0,94,0,0,0,2398,11.26
2023/10/16,04:00,0,1999,609,0,64,1,23,0,0,0,-188,0,0,2506,12
2023/10/16,05:00,0,2149,654,0,64,1,22,0,0,0,-360,0,0,2529,12.22
2023/10/16,06:00,0,2076,637,0,62,25,10,0,0,0,-348,0,0,2460,12.19
2023/10/16,07:00,0,1914,601,0,59,176,6,0,0,0,-222,0,0,2534,10.37
2023/10/16,08:00,0,1588,591,0,58,416,6,0,0,159,0,0,0,2818,7.19
2023/10/16,09:00,0,1570,511,0,59,434,6,0,0,462,0,0,0,3040,4.57
2023/10/16,10:00,0,1599,502,0,59,697,8,0,0,321,0,0,0,3184,5.01
2023/10/16,11:00,0,1631,458,0,58,679,10,0,0,362,0,0,0,3198,5.37
2023/10/16,12:00,0,1576,457,0,58,583,24,0,0,304,0,0,0,3001,1.56
2023/10/16,13:00,0,1740,467,0,58,584,24,0,0,285,0,0,0,3157,9.64
2023/10/16,14:00,0,2128,491,0,59,424,26,0,0,1,0,0,0,3127,10.93
2023/10/16,15:00,0,2672,510,0,59,175,27,0,0,0,-307,0,0,3134,11.31
2023/10/16,16:00,0,2961,638,0,59,39,42,0,0,0,-603,0,0,3134,16.75
2023/10/16,17:00,0,2861,753,0,58,2,38,0,1,0,-613,0,0,3099,18.55
2023/10/16,18:00,0,2851,715,0,58,1,33,0,49,0,-689,0,0,3017,17.27
2023/10/16,19:00,0,2849,670,0,59,1,29,0,0,0,-724,0,0,2883,14.55
2023/10/16,20:00,0,2846,630,0,59,1,33,0,0,0,-791,0,0,2777,14
2023/10/16,21:00,0,2687,546,0,60,0,21,0,0,0,-627,0,0,2687,13.04
2023/10/16,22:00,0,2464,505,0,58,0,17,0,0,0,-401,0,0,2642,12.5
2023/10/16,23:00,0,2152,489,0,59,0,11,0,0,0,-178,0,0,2532,11.74
2023/10/17,00:00,0,1984,495,0,58,0,6,0,0,0,-130,0,0,2412,10.95
2023/10/17,01:00,0,2058,530,0,58,0,4,0,0,0,-239,0,0,2410,10.64
2023/10/17,02:00,0,2154,550,0,59,0,1,0,0,0,-219,0,0,2545,10.66
2023/10/17,03:00,0,2250,546,0,59,0,0,0,0,0,-151,0,0,2704,10.9
2023/10/17,04:00,0,2316,633,0,60,0,1,0,0,0,-232,0,0,2777,11.09
2023/10/17,05:00,0,2340,674,0,59,1,2,0,0,0,-301,0,0,2773,11.77
2023/10/17,06:00,0,2323,606,0,60,48,5,0,0,0,-353,0,0,2688,11.96
2023/10/17,07:00,0,2009,527,0,59,270,4,0,0,0,-206,0,0,2661,10.93
2023/10/17,08:00,0,1627,488,0,58,524,2,0,0,179,0,0,0,2878,9.6
2023/10/17,09:00,0,1634,479,0,62,728,2,0,0,190,0,0,0,3094,9.26
2023/10/17,10:00,0,1502,404,0,64,883,4,0,0,347,0,0,0,3202,8.97
2023/10/17,11:00,0,1587,414,0,65,959,4,0,0,234,0,0,0,3261,9.03
2023/10/17,12:00,0,1514,404,0,65,911,5,0,0,115,0,0,0,3013,5.07
2023/10/17,13:00,0,1668,419,0,65,790,7,0,0,162,0,0,0,3110,9.4
2023/10/17,14:00,0,1961,440,0,64,619,4,0,0,67,0,0,0,3154,10.25
2023/10/17,15:00,0,2401,499,0,64,347,5,0,0,0,-202,0,0,3113,11.3
2023/10/17,16:00,0,2951,652,0,66,125,3,0,0,0,-675,0,0,3121,14.21
2023/10/17,17:00,0,2978,825,0,66,5,4,0,1,0,-821,0,0,3056,15.71
2023/10/17,18:00,0,2900,858,0,65,1,5,0,49,0,-856,0,0,3021,14.75
2023/10/17,19:00,0,2848,693,0,66,0,4,0,0,0,-731,0,0,2879,13.37
2023/10/17,20:00,0,2852,635,0,66,0,3,0,0,0,-781,0,0,2775,13.43
2023/10/17,21:00,0,2848,552,0,66,0,3,0,0,0,-791,0,0,2677,12.95
2023/10/17,22:00,0,2564,444,0,65,0,3,0,0,0,-455,0,0,2620,12.73
2023/10/17,23:00,0,2187,418,0,66,0,4,0,0,0,-138,0,0,2537,11.81
2023/10/18,00:00,0,2197,414,0,67,0,5,0,0,0,-256,0,0,2425,11.82
2023/10/18,01:00,0,2188,425,0,67,0,5,0,0,0,-259,0,0,2424,11.26
2023/10/18,02:00,0,2302,437,0,66,0,7,0,0,0,-238,0,0,2573,11.4
2023/10/18,03:00,0,2461,502,0,66,0,7,0,0,0,-264,0,0,2772,11.79
2023/10/18,04:00,0,2515,553,0,67,0,7,0,0,0,-288,0,0,2852,12.17
2023/10/18,05:00,0,2486,569,0,65,0,9,0,0,0,-256,0,0,2872,12.37
2023/10/18,06:00,0,2320,508,0,60,49,9,0,0,0,-201,0,0,2745,12.22
2023/10/18,07:00,0,2173,445,0,62,280,7,0,0,0,-256,0,0,2710,10.3
2023/10/18,08:00,0,1855,395,0,65,563,3,0,0,13,0,0,0,2893,9.78
2023/10/18,09:00,0,1563,399,0,66,780,1,0,0,263,0,0,0,3070,9.05
2023/10/18,10:00,0,1465,394,0,64,922,0,0,0,287,0,0,0,3132,8.78
2023/10/18,11:00,0,1479,401,0,66,975,0,0,0,245,0,0,0,3165,8.83
2023/10/18,12:00,0,1433,394,0,65,957,0,0,0,144,0,0,0,2993,5.06
2023/10/18,13:00,0,1633,442,0,64,837,0,0,0,153,0,0,0,3128,9.89
2023/10/18,14:00,0,2099,414,0,66,614,0,0,0,0,-44,0,0,3148,10.09
2023/10/18,15:00,0,2589,438,0,65,366,0,0,0,0,-339,0,0,3118,10.92
2023/10/18,16:00,0,2969,584,0,65,107,0,0,0,0,-611,0,0,3113,17.37
2023/10/18,17:00,0,2993,702,0,66,5,0,0,1,0,-714,0,0,3051,19.24
2023/10/18,18:00,0,2949,685,0,66,1,2,0,50,0,-754,0,0,2998,17.03
2023/10/18,19:00,0,2932,596,0,66,0,7,0,0,0,-728,0,0,2872,16.26
2023/10/18,20:00,0,2999,502,0,66,0,13,0,0,0,-824,0,0,2755,15.49
2023/10/18,21:00,0,2941,475,0,65,0,20,0,0,0,-828,0,0,2672,13.69
2023/10/18,22:00,0,2811,477,0,66,0,35,0,0,0,-776,0,0,2612,11.95
2023/10/18,23:00,0,2540,450,0,67,0,37,0,0,0,-575,0,0,2519,11.03
2023/10/19,00:00,0,2189,406,0,65,0,36,0,0,0,-287,0,0,2409,11.84
2023/10/19,01:00,0,2180,405,0,66,0,44,0,0,0,-292,0,0,2403,11.18
2023/10/19,02:00,0,2353,436,0,66,0,64,0,0,0,-351,0,0,2567,11.47
2023/10/19,03:00,0,2428,541,0,66,0,68,0,0,0,-369,0,0,2733,11.99
2023/10/19,04:00,0,2517,555,0,67,0,67,0,0,0,-405,0,0,2801,12.1
2023/10/19,05:00,0,2471,536,0,66,0,65,0,0,0,-373,0,0,2765,12.27
2023/10/19,06:00,0,2436,436,0,66,43,64,0,0,0,-370,0,0,2674,12.25
2023/10/19,07:00,0,2178,396,0,66,247,67,0,0,0,-292,0,0,2661,10.37
2023/10/19,08:00,0,2022,376,0,65,526,66,0,0,0,-167,0,0,2889,9.73
2023/10/19,09:00,0,1596,364,0,65,749,68,0,0,255,0,0,0,3096,9.86
2023/10/19,10:00,0,1345,355,0,65,888,63,0,0,446,0,0,0,3161,9.16
2023/10/19,11:00,0,1368,361,0,64,915,58,0,0,431,0,0,0,3196,8.79
2023/10/19,12:00,0,1317,354,0,65,932,65,0,0,300,0,0,0,3032,5.57
2023/10/19,13:00,0,1839,368,0,65,760,58,0,0,117,0,0,0,3207,10.34
2023/10/19,14:00,0,2435,413,0,65,380,47,0,0,0,-112,0,0,3228,9.99
2023/10/19,15:00,0,2539,503,0,65,274,41,0,0,0,-264,0,0,3157,11.29
2023/10/19,16:00,0,2938,659,0,65,89,35,0,1,0,-640,0,0,3147,19.12
2023/10/19,17:00,0,3005,728,0,61,4,29,0,50,0,-794,0,0,3081,20.02
2023/10/19,18:00,0,2971,766,0,62,1,31,0,0,0,-813,0,0,3017,19.48
2023/10/19,19:00,0,2951,789,0,64,0,31,0,0,0,-940,0,0,2894,16.63
2023/10/19,20:00,0,2944,606,0,59,0,30,0,0,0,-862,0,0,2777,15.05
2023/10/19,21:00,0,2686,443,0,60,0,37,0,0,0,-551,0,0,2674,13.49
2023/10/19,22:00,0,2496,377,0,61,0,36,0,0,0,-377,0,0,2593,12.8
2023/10/19,23:00,0,2299,377,0,63,0,35,0,0,0,-260,0,0,2513,11.54
2023/10/20,00:00,0,2216,360,0,66,0,37,0,0,0,-280,0,0,2398,10.75
2023/10/20,01:00,0,2234,366,0,66,0,52,0,0,0,-315,0,0,2402,10.35
2023/10/20,02:00,0,2360,375,0,59,0,57,0,0,0,-318,0,0,2532,10.57
2023/10/20,03:00,0,2516,421,0,59,0,62,0,0,0,-365,0,0,2693,11.59
2023/10/20,04:00,0,2637,455,0,60,0,90,0,0,0,-458,0,0,2783,12.6
2023/10/20,05:00,0,2618,439,0,58,0,100,0,0,0,-445,0,0,2771,12.83
2023/10/20,06:00,0,2561,397,0,59,23,94,0,0,0,-468,0,0,2665,12.84
2023/10/20,07:00,0,2374,374,0,61,164,99,0,0,0,-419,0,0,2652,11.19
2023/10/20,08:00,0,2508,360,0,66,385,88,0,0,0,-487,0,0,2919,11.38
2023/10/20,09:00,0,2729,407,0,62,359,85,0,0,0,-492,0,0,3149,11.94
2023/10/20,10:00,0,2566,453,0,59,248,86,0,0,0,-224,0,0,3187,10.8
2023/10/20,11:00,0,2653,519,0,60,141,97,0,0,0,-260,0,0,3209,10.78
2023/10/20,12:00,0,2604,438,0,60,56,109,0,0,0,-227,0,0,3039,10.2
2023/10/20,13:00,0,2844,507,0,64,37,118,0,0,0,-363,0,0,3206,12.48
2023/10/20,14:00,0,2990,499,0,65,32,119,0,0,0,-485,0,0,3219,14
2023/10/20,15:00,0,2791,599,0,64,21,121,0,0,0,-427,0,0,3168,13.07
2023/10/20,16:00,0,3025,638,0,64,5,113,0,1,0,-680,0,0,3164,14
2023/10/20,17:00,0,3058,666,0,65,1,99,0,49,0,-862,0,0,3076,15.38
2023/10/20,18:00,0,2991,653,0,65,1,97,0,0,0,-816,0,0,2989,14.13
2023/10/20,19:00,0,2695,603,0,66,1,66,0,0,0,-554,0,0,2876,12.59
2023/10/20,20:00,0,2514,574,0,68,1,42,0,0,0,-433,0,0,2765,12.51
2023/10/20,21:00,0,2493,514,0,69,0,78,0,0,0,-484,0,0,2670,12.38
2023/10/20,22:00,0,2214,522,0,70,0,101,0,0,0,-292,0,0,2614,10.76
2023/10/20,23:00,0,2113,526,0,70,0,80,0,0,0,-248,0,0,2540,10.64
2023/10/21,00:00,0,1977,526,0,71,0,72,0,0,0,-245,0,0,2400,10.93
2023/10/21,01:00,0,2022,541,0,70,0,47,0,0,0,-287,0,0,2392,10.79
2023/10/21,02:00,0,2118,545,0,71,0,35,0,0,0,-245,0,0,2522,11.06
2023/10/21,03:00,0,2255,597,0,70,0,46,0,0,0,-273,0,0,2694,12.53
2023/10/21,04:00,0,2341,626,0,71,1,35,0,0,0,-324,0,0,2750,12.79
2023/10/21,05:00,0,2235,606,0,70,0,53,0,0,0,-283,0,0,2680,12.33
2023/10/21,06:00,0,2067,579,0,71,24,40,0,0,0,-285,0,0,2496,11.62
2023/10/21,07:00,0,1695,561,0,71,84,62,0,0,0,-39,0,0,2434,10.44
2023/10/21,08:00,0,1743,553,0,70,160,77,0,0,0,-86,0,0,2517,4.01
2023/10/21,09:00,0,1815,558,0,70,160,95,0,0,0,-115,0,0,2582,5.9
2023/10/21,10:00,0,1807,680,0,70,223,92,0,0,0,-259,0,0,2612,2.56
