,,Kansai,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Kansai
2023/11/05,17:00,4842,6324,1276,0,72,0,18,0,345,889,0,0,0,13767,12.94
2023/11/05,18:00,4843,6361,1281,0,72,0,23,0,368,948,0,0,0,13897,12.5
2023/11/05,19:00,4844,6359,1264,0,72,0,28,0,260,717,0,0,0,13545,11.27
2023/11/05,20:00,4845,6252,1065,0,72,0,34,0,157,591,0,0,0,13015,12.02
2023/11/05,21:00,4846,6190,814,0,72,0,53,-20,0,465,0,0,0,12421,11.04
2023/11/05,22:00,4845,5860,331,0,72,0,64,0,232,483,0,0,0,11887,10.1
2023/11/05,23:00,4845,5577,239,0,72,0,76,0,250,373,0,0,0,11432,7.16
2023/11/06,00:00,4846,5653,224,0,72,0,87,-239,0,73,0,0,0,10716,6.5
2023/11/06,01:00,4846,6142,213,0,72,0,92,-1018,0,0,-3,0,0,10344,7.72
2023/11/06,02:00,4846,6290,211,0,72,0,98,-631,0,0,-138,0,0,10747,8.73
2023/11/06,03:00,4846,6407,210,0,72,0,97,0,14,0,-301,0,0,11345,10.9
2023/11/06,04:00,4846,6926,233,0,72,0,91,-219,0,0,-438,0,0,11511,11.75
2023/11/06,05:00,4846,7251,241,0,72,0,88,-613,0,0,-358,0,0,11528,11.98
2023/11/06,06:00,4846,7297,251,0,72,29,83,-471,0,0,-218,0,0,11889,11.94
2023/11/06,07:00,4845,7763,296,0,72,374,82,-757,0,274,0,0,0,12948,11.2
2023/11/06,08:00,4844,8379,336,0,72,905,84,-194,0,365,0,0,0,14791,13.23
2023/11/06,09:00,4844,8169,529,0,72,1072,86,0,28,1285,0,0,0,16085,13.23
2023/11/06,10:00,4843,8411,808,0,72,1154,86,-640,0,1614,0,0,0,16348,13.5
2023/11/06,11:00,4844,8879,958,0,72,1255,90,-592,0,1045,0,0,0,16551,14.12
2023/11/06,12:00,4845,8969,505,0,72,952,89,-868,0,1431,0,0,0,15995,13.43
2023/11/06,13:00,4844,8964,700,0,72,686,105,0,421,1074,0,0,0,16866,14.25
2023/11/06,14:00,4844,8944,986,0,72,527,95,0,507,898,0,0,0,16873,15.01
2023/11/06,15:00,4844,9012,1143,0,72,282,82,0,522,717,0,0,0,16674,15.67
2023/11/06,16:00,4844,9115,1235,0,72,59,83,0,512,758,0,0,0,16679,16.66
2023/11/06,17:00,4845,8895,1287,0,72,0,89,0,390,905,0,0,0,16482,15.06
2023/11/06,18:00,4845,8924,1009,0,72,0,86,0,227,801,0,0,0,15963,15.34
2023/11/06,19:00,4845,8686,863,0,72,0,90,0,125,534,0,0,0,15216,15.23
2023/11/06,20:00,4845,8214,690,0,72,0,92,0,125,476,0,0,0,14513,13.78
2023/11/06,21:00,4846,7631,650,0,72,0,99,0,130,530,0,0,0,13957,12.34
2023/11/06,22:00,4846,7142,618,0,72,0,90,0,138,423,0,0,0,13329,10.4
2023/11/06,23:00,4846,6737,606,0,72,0,82,0,182,317,0,0,0,12843,8.94
2023/11/07,00:00,4846,6430,635,0,72,0,85,-279,0,205,0,0,0,11993,7.72
2023/11/07,01:00,4846,6516,626,0,72,0,79,-831,0,80,0,0,0,11387,5.06
2023/11/07,02:00,4845,6456,624,0,72,0,69,-486,0,61,0,0,0,11641,5.9
2023/11/07,03:00,4845,6423,667,0,72,0,68,0,107,71,0,0,0,12254,9.84
2023/11/07,04:00,4844,6500,768,0,72,0,46,0,191,0,-122,0,0,12300,10.4
2023/11/07,05:00,4845,6457,867,0,72,0,46,0,127,0,-186,0,0,12228,10.7
2023/11/07,06:00,4845,6482,884,0,72,23,57,0,124,0,-62,0,0,12424,11.59
2023/11/07,07:00,4844,6595,1026,0,72,341,64,0,150,133,0,0,0,13226,9.22
2023/11/07,08:00,4844,6934,1108,0,72,1133,80,0,550,226,0,0,0,14946,9.07
2023/11/07,09:00,4845,6265,1126,0,80,2525,91,0,363,803,0,0,0,16099,3.56
2023/11/07,10:00,4845,5746,1128,0,88,3901,81,-1007,0,1232,0,0,0,16014,6
2023/11/07,11:00,4843,5772,1057,0,88,4436,72,-1581,0,1365,0,0,0,16052,4.5
2023/11/07,12:00,4843,5370,1014,0,106,4330,72,-2215,0,1725,0,0,0,15246,0.61
2023/11/07,13:00,4843,5692,984,0,114,3762,59,-593,0,1075,0,0,0,15936,2.5
2023/11/07,14:00,4842,6305,1033,0,122,2661,62,0,174,700,0,0,0,15900,5.57
2023/11/07,15:00,4841,7083,997,0,140,1276,64,0,454,923,0,0,0,15777,10.87
2023/11/07,16:00,4841,7872,975,0,140,216,66,0,683,1086,0,0,0,15880,15.44
2023/11/07,17:00,4842,8224,930,0,140,0,65,0,481,1312,0,0,0,15994,14.56
2023/11/07,18:00,4843,8285,868,0,140,0,59,0,351,1114,0,0,0,15660,13.91
2023/11/07,19:00,4843,7875,754,0,140,0,63,0,150,1094,0,0,0,14919,13.67
2023/11/07,20:00,4843,7777,725,0,140,0,61,-96,0,797,0,0,0,14247,12.7
2023/11/07,21:00,4844,7322,685,0,140,0,47,0,39,524,0,0,0,13601,12.44
2023/11/07,22:00,4844,6805,664,0,140,0,69,-166,0,631,0,0,0,12987,10.19
2023/11/07,23:00,4844,6793,659,0,140,0,76,-363,0,237,0,0,0,12386,10.03
2023/11/08,00:00,4843,6339,609,0,140,0,71,-753,0,296,0,0,0,11546,10.18
2023/11/08,01:00,4788,6365,591,0,140,0,69,-848,0,16,0,0,0,11121,10.1
2023/11/08,02:00,4776,6543,544,0,140,0,66,-506,0,0,-168,0,0,11395,10.38
2023/11/08,03:00,4799,6360,493,0,140,0,62,0,162,49,0,0,0,12065,12
2023/11/08,04:00,4822,6566,573,0,140,0,58,0,35,180,0,0,0,12374,12.31
2023/11/08,05:00,4841,6469,513,0,140,0,49,-160,0,556,0,0,0,12408,13.14
2023/11/08,06:00,4844,6549,500,0,140,35,40,0,13,600,0,0,0,12722,12.6
2023/11/08,07:00,4845,6355,487,0,140,691,43,0,320,228,0,0,0,13110,11.17
2023/11/08,08:00,4845,6015,504,0,140,2128,42,0,234,493,0,0,0,14401,11.57
2023/11/08,09:00,4845,5785,526,0,140,3449,30,0,46,535,0,0,0,15356,5.16
2023/11/08,10:00,4845,5508,549,0,140,4262,23,-588,0,740,0,0,0,15477,8.21
2023/11/08,11:00,4844,5581,611,0,140,4578,16,-918,0,661,0,0,0,15512,8.69
2023/11/08,12:00,4844,5644,516,0,140,4411,13,-1653,0,812,0,0,0,14727,2.56
2023/11/08,13:00,4843,5979,518,0,140,3805,12,-248,0,444,0,0,0,15493,6.19
2023/11/08,14:00,4843,6532,712,0,140,2693,9,-173,0,781,0,0,0,15538,9.09
2023/11/08,15:00,4844,7306,907,0,140,1285,6,0,103,894,0,0,0,15486,10.39
2023/11/08,16:00,4844,8134,1133,0,140,219,4,0,372,858,0,0,0,15703,16.11
2023/11/08,17:00,4845,8765,1136,0,140,0,2,0,444,447,0,0,0,15779,17.77
2023/11/08,18:00,4845,8590,1124,0,140,0,2,0,358,344,0,0,0,15403,17.7
2023/11/08,19:00,4846,8054,930,0,140,0,1,0,211,608,0,0,0,14790,17.63
2023/11/08,20:00,4846,7740,768,0,140,0,0,0,198,447,0,0,0,14139,17.07
2023/11/08,21:00,4847,7250,707,0,140,0,8,0,241,443,0,0,0,13636,16
2023/11/08,22:00,4847,6314,698,0,140,0,12,0,240,876,0,0,0,13128,13
2023/11/08,23:00,4847,6264,550,0,140,0,12,0,241,560,0,0,0,12614,11.77
2023/11/09,00:00,4848,6224,380,0,140,0,9,-197,0,272,0,0,0,11675,10.6
2023/11/09,01:00,4848,6382,315,0,140,0,6,-654,0,201,0,0,0,11239,9.75
2023/11/09,02:00,4848,6412,328,0,140,0,6,-423,0,318,0,0,0,11628,9.67
2023/11/09,03:00,4848,6427,347,0,140,0,4,0,200,403,0,0,0,12369,11.59
2023/11/09,04:00,4847,6551,350,0,140,0,4,0,279,433,0,0,0,12603,13.9
2023/11/09,05:00,4848,6404,338,0,140,0,3,0,275,557,0,0,0,12565,14.55
2023/11/09,06:00,4848,6692,331,0,140,28,5,0,267,414,0,0,0,12724,14.55
2023/11/09,07:00,4849,6789,346,0,140,486,19,0,334,448,0,0,0,13410,11.02
2023/11/09,08:00,4848,6795,442,0,140,1370,18,0,402,954,0,0,0,14969,11.03
2023/11/09,09:00,4849,6531,476,0,140,2317,15,0,315,1513,0,0,0,16155,5.57
2023/11/09,10:00,4848,6466,646,0,140,3240,13,-584,0,1406,0,0,0,16176,8.88
2023/11/09,11:00,4847,6529,878,0,140,3636,13,-699,0,870,0,0,0,16214,10.76
2023/11/09,12:00,4847,6542,667,0,140,3822,12,-1499,0,818,0,0,0,15349,6.74
2023/11/09,13:00,4846,7010,695,0,140,3403,12,-480,0,633,0,0,0,16261,7.87
2023/11/09,14:00,4846,7455,884,0,140,2381,9,-122,0,733,0,0,0,16327,10.46
2023/11/09,15:00,4846,8052,1139,0,140,1125,8,-194,0,925,0,0,0,16041,11.87
2023/11/09,16:00,4845,8887,1178,0,140,197,8,0,222,624,0,0,0,16101,15.28
2023/11/09,17:00,4846,9125,1190,0,140,0,11,0,216,590,0,0,0,16118,16.32
2023/11/09,18:00,4847,8776,1182,0,140,0,12,0,131,625,0,0,0,15714,16.07
2023/11/09,19:00,4848,8372,955,0,140,0,18,0,135,557,0,0,0,15025,15.62
2023/11/09,20:00,4849,7815,858,0,140,0,26,0,212,382,0,0,0,14282,14.94
2023/11/09,21:00,4849,7260,543,0,140,0,35,0,244,681,0,0,0,13752,13.23
2023/11/09,22:00,4849,6846,504,0,140,0,38,0,230,517,0,0,0,13124,11.43
2023/11/09,23:00,4849,6584,491,0,140,0,37,0,265,255,0,0,0,12621,10.12
2023/11/10,00:00,4849,5771,432,0,140,0,36,-156,0,618,0,0,0,11690,12.36
2023/11/10,01:00,4849,6158,389,0,140,0,38,-584,0,313,0,0,0,11302,10.6
2023/11/10,02:00,4849,6348,350,0,140,0,30,-554,0,493,0,0,0,11655,12.67
2023/11/10,03:00,4849,6507,339,0,140,0,33,0,224,149,0,0,0,12242,14.19
2023/11/10,04:00,4848,6973,337,0,140,0,49,0,229,0,-188,0,0,12388,13.63
2023/11/10,05:00,4849,6676,338,0,140,0,50,0,219,95,0,0,0,12367,13.53
2023/11/10,06:00,4849,6634,371,0,140,4,46,0,131,434,0,0,0,12608,13.47
2023/11/10,07:00,4848,7517,432,0,140,141,53,0,135,535,0,0,0,13802,14.19
2023/11/10,08:00,4848,9063,571,0,140,383,48,0,326,374,0,0,0,15754,16.38
2023/11/10,09:00,4849,9276,738,0,140,507,12,0,1043,365,0,0,0,16929,17.93
2023/11/10,10:00,4849,9286,956,0,140,622,33,0,563,484,0,0,0,16933,18.18
2023/11/10,11:00,4850,9230,959,0,140,669,47,0,413,432,0,0,0,16739,18.19
2023/11/10,12:00,4850,8832,658,0,140,626,32,0,369,345,0,0,0,15852,16.84
2023/11/10,13:00,4849,9190,727,0,140,512,14,0,726,469,0,0,0,16627,19.67
2023/11/10,14:00,4849,9209,790,0,140,462,18,0,788,433,0,0,0,16689,20.85
2023/11/10,15:00,4850,9252,830,0,140,258,9,0,822,320,0,0,0,16482,17.27
2023/11/10,16:00,4850,9315,845,0,140,49,7,0,599,626,0,0,0,16431,16.38
2023/11/10,17:00,4850,9150,857,0,140,0,8,0,306,728,0,0,0,16038,16.38
2023/11/10,18:00,4850,8884,890,0,140,0,42,0,358,356,0,0,0,15519,15.45
2023/11/10,19:00,4850,7966,851,0,140,0,66,0,299,747,0,0,0,14920,14.19
2023/11/10,20:00,4849,7206,854,0,140,0,69,0,307,874,0,0,0,14300,14.16
2023/11/10,21:00,4850,6535,882,0,140,0,93,0,251,988,0,0,0,13738,13.57
2023/11/10,22:00,4849,6027,896,0,140,0,106,0,26,1000,0,0,0,13044,13.07
2023/11/10,23:00,4847,5975,900,0,140,0,107,-419,0,1046,0,0,0,12596,10.94
2023/11/11,00:00,4847,5764,800,0,140,0,117,-927,0,952,0,0,0,11694,11.71
2023/11/11,01:00,4848,6100,746,0,140,0,119,-1304,0,452,0,0,0,11101,10.39
2023/11/11,02:00,4849,6380,751,0,140,0,104,-1279,0,526,0,0,0,11470,12
2023/11/11,03:00,4849,6521,754,0,140,0,88,-940,0,784,0,0,0,12196,12.35
2023/11/11,04:00,4849,6424,741,0,140,0,82,-638,0,685,0,0,0,12283,12.67
2023/11/11,05:00,4851,6151,703,0,140,0,88,-652,0,652,0,0,0,11933,12.88
2023/11/11,06:00,4851,5936,659,0,140,17,97,-637,0,540,0,0,0,11603,13.37
2023/11/11,07:00,4851,5724,658,0,140,382,86,-842,0,1146,0,0,0,12146,13.09
2023/11/11,08:00,4850,5740,694,0,140,1439,85,-902,0,1322,0,0,0,13368,13.08
2023/11/11,09:00,4851,5184,740,0,140,2388,80,-990,0,1360,0,0,0,13753,11.96
2023/11/11,10:00,4852,5488,738,0,140,2640,88,-1310,0,1308,0,0,0,13944,10.72
2023/11/11,11:00,4852,5459,685,0,140,2410,104,-1302,0,1146,0,0,0,13494,8.89
2023/11/11,12:00,4851,5060,699,0,140,2436,105,-992,0,691,0,0,0,12990,7.63
2023/11/11,13:00,4852,5171,680,0,140,2480,71,-1255,0,1077,0,0,0,13216,8.87
2023/11/11,14:00,4851,5526,678,0,140,1719,52,-1444,0,1729,0,0,0,13250,10.22
2023/11/11,15:00,4851,5984,688,0,140,698,40,-1090,0,1944,0,0,0,13256,12.78
2023/11/11,16:00,4850,6231,833,0,140,118,48,-181,0,1630,0,0,0,13669,13.37
2023/11/11,17:00,4850,6704,873,0,140,0,33,0,134,1637,0,0,0,14371,14.4
2023/11/11,18:00,4851,6925,881,0,140,0,22,0,220,1335,0,0,0,14373,15.34
2023/11/11,19:00,4851,6939,784,0,140,0,23,0,234,1128,0,0,0,14099,16.2
2023/11/11,20:00,4853,6769,727,0,140,0,19,0,316,893,0,0,0,13717,15.52
2023/11/11,21:00,4852,6157,709,0,140,0,4,0,302,898,0,0,0,13062,13.91
2023/11/11,22:00,4852,5265,703,0,140,0,2,0,193,1223,0,0,0,12378,12.88
2023/11/11,23:00,4852,5240,701,0,140,0,1,-25,0,1065,0,0,0,11974,11.07
2023/11/12,00:00,4852,5402,547,0,140,0,1,-892,0,1007,0,0,0,11058,12.23
2023/11/12,01:00,4852,5677,510,0,140,0,1,-1153,0,671,0,0,0,10698,11.27
2023/11/12,02:00,4851,5544,450,0,140,0,1,-838,0,896,0,0,0,11044,13.04
2023/11/12,03:00,4851,5557,405,0,140,0,0,-11,0,788,0,0,0,11729,13.21
2023/11/12,04:00,4850,5536,388,0,140,0,0,0,151,853,0,0,0,11918,13
2023/11/12,05:00,4853,5396,390,0,140,0,0,0,95,699,0,0,0,11573,12.42
2023/11/12,06:00,4853,5148,394,0,140,10,1,-361,0,990,0,0,0,11175,11.77
2023/11/12,07:00,4853,5141,413,0,140,268,5,-355,0,1138,0,0,0,11602,11.82
2023/11/12,08:00,4853,4836,541,0,140,836,6,0,215,1076,0,0,0,12503,11.36
2023/11/12,09:00,4853,5223,648,0,140,1117,8,0,296,830,0,0,0,13116,9.09
2023/11/12,10:00,4855,5181,667,0,140,1268,11,0,567,505,0,0,0,13193,8.93
2023/11/12,11:00,4855,5148,526,0,140,1406,18,0,609,400,0,0,0,13102,7.95
2023/11/12,12:00,4855,4742,551,0,141,1329,18,0,361,1147,0,0,0,13144,7.37
2023/11/12,13:00,4853,4855,645,0,142,916,25,0,270,1509,0,0,0,13215,8.15
2023/11/12,14:00,4852,4834,643,0,142,661,30,0,246,1778,0,0,0,13185,8.3
2023/11/12,15:00,4851,4788,674,0,142,451,30,0,227,2063,0,0,0,13226,10.14
2023/11/12,16:00,4850,5251,978,0,142,94,36,0,255,1945,0,0,0,13550,12.17
2023/11/12,17:00,4849,6237,1182,0,142,0,45,0,308,1637,0,0,0,14400,13.8
2023/11/12,18:00,4850,6757,1172,0,142,0,78,0,241,1397,0,0,0,14637,14.46
2023/11/12,19:00,4851,6628,1007,0,142,0,87,0,238,1460,0,0,0,14412,13.92
2023/11/12,20:00,4850,6333,731,0,142,0,108,0,241,1564,0,0,0,13969,13.44
2023/11/12,21:00,4851,6176,594,0,142,0,109,0,233,1345,0,0,0,13450,13.69
2023/11/12,22:00,4852,5544,547,0,142,0,99,0,204,1309,0,0,0,12697,13.37
2023/11/12,23:00,4852,5376,557,0,142,0,97,-144,0,1246,0,0,0,12126,11.71
2023/11/13,00:00,4852,5759,505,0,142,0,99,-820,0,695,0,0,0,11233,9.02
2023/11/13,01:00,4852,5686,338,0,142,0,103,-795,0,505,0,0,0,10831,7.37
2023/11/13,02:00,4853,5732,295,0,142,0,103,-647,0,832,0,0,0,11310,11.55
2023/11/13,03:00,4854,6208,292,0,142,0,114,-89,0,571,0,0,0,12092,13.17
2023/11/13,04:00,4854,6478,294,0,142,0,122,-45,0,475,0,0,0,12321,12.88
2023/11/13,05:00,4854,6765,295,0,142,0,123,-41,0,348,0,0,0,12486,12.92
2023/11/13,06:00,4855,7230,299,0,142,15,126,0,296,239,0,0,0,13202,13.86
2023/11/13,07:00,4855,8300,357,0,142,294,117,0,340,219,0,0,0,14625,14.37
2023/11/13,08:00,4856,8268,800,0,142,840,130,0,265,1339,0,0,0,16640,15.24
2023/11/13,09:00,4858,7617,978,0,142,1231,117,0,191,2758,0,0,0,17893,13.71
2023/11/13,10:00,4859,6938,944,0,142,1644,101,0,143,3294,0,0,0,18066,11.3
2023/11/13,11:00,4859,6626,587,0,142,1939,93,0,117,3481,0,0,0,17844,10.04
2023/11/13,12:00,4860,6544,414,0,142,2463,101,0,114,2249,0,0,0,16887,7.62
2023/11/13,13:00,4860,6820,412,0,76,2364,99,0,260,2375,0,0,0,17266,11.51
2023/11/13,14:00,4860,7292,531,0,78,1869,95,0,234,2275,0,0,0,17233,12.19
2023/11/13,15:00,4859,8493,740,0,82,940,67,0,276,1763,0,0,0,17219,13.98
2023/11/13,16:00,4858,9787,1061,0,82,147,69,0,785,845,0,0,0,17634,20.78
2023/11/13,17:00,4858,9656,1082,0,82,0,66,0,767,1481,0,0,0,17993,21.92
2023/11/13,18:00,4858,9572,1098,0,82,0,59,0,682,1482,0,0,0,17833,21.85
2023/11/13,19:00,4858,9281,1001,0,82,0,59,0,654,1283,0,0,0,17218,20.96
2023/11/13,20:00,4858,9455,746,0,82,0,57,0,548,902,0,0,0,16648,17.3
2023/11/13,21:00,4859,9317,590,0,82,0,45,0,386,769,0,0,0,16049,16.53
2023/11/13,22:00,4859,8616,543,0,82,0,39,0,367,556,0,0,0,15062,14.93
2023/11/13,23:00,4859,8236,525,0,82,0,34,0,296,154,0,0,0,14188,14.82
2023/11/14,00:00,4860,7538,453,0,82,0,41,-3,0,66,0,0,0,13038,15
2023/11/14,01:00,4858,7713,350,0,82,0,48,-531,0,34,0,0,0,12554,14.81
2023/11/14,02:00,4858,8053,341,0,82,0,48,-31,0,0,-378,0,0,12972,15.13
2023/11/14,03:00,4858,8522,334,0,82,0,55,0,287,0,-530,0,0,13609,15.31
2023/11/14,04:00,4859,8360,322,0,82,0,46,0,242,0,-77,0,0,13833,15.63
2023/11/14,05:00,4861,8310,318,0,82,0,34,0,240,194,0,0,0,14039,15.98
2023/11/14,06:00,4860,8751,349,0,82,19,24,0,471,332,0,0,0,14889,17.59
2023/11/14,07:00,4861,8576,533,0,82,490,25,0,368,883,0,0,0,15819,15.95
2023/11/14,08:00,4860,8022,745,0,82,1609,17,0,340,1472,0,0,0,17148,14.81
2023/11/14,09:00,4861,6755,1037,0,82,2539,12,-82,0,2797,0,0,0,18001,12.63
2023/11/14,10:00,4861,6558,1052,0,82,3249,11,-828,0,2631,0,0,0,17616,10.19
2023/11/14,11:00,4861,6624,891,0,82,3834,8,-1523,0,2570,0,0,0,17346,10.17
2023/11/14,12:00,4861,6890,484,0,82,3597,13,-1931,0,2302,0,0,0,16298,7.81
2023/11/14,13:00,4861,6899,442,0,82,2988,13,-1103,0,2597,0,0,0,16780,10.53
2023/11/14,14:00,4860,6948,478,0,82,2173,12,-1457,0,3472,0,0,0,16568,12.97
2023/11/14,15:00,4861,8022,610,0,82,1111,10,-116,0,1860,0,0,0,16439,14.87
2023/11/14,16:00,4862,9218,1138,0,82,174,12,0,194,1265,0,0,0,16945,21.94
2023/11/14,17:00,4862,9269,1132,0,82,0,5,0,200,1828,0,0,0,17379,22.69
2023/11/14,18:00,4862,9357,1011,0,82,0,4,0,218,1702,0,0,0,17236,22.69
2023/11/14,19:00,4864,8909,867,0,82,0,4,0,327,1682,0,0,0,16736,22.69
2023/11/14,20:00,4865,8934,769,0,82,0,5,0,328,1251,0,0,0,16235,22.29
2023/11/14,21:00,4866,8763,567,0,82,0,5,0,373,1013,0,0,0,15668,19.88
2023/11/14,22:00,4866,8610,532,0,82,0,3,0,242,539,0,0,0,14874,16.22
2023/11/14,23:00,4865,8375,520,0,82,0,1,0,237,0,-27,0,0,14053,15.17
2023/11/15,00:00,4865,7518,328,0,82,0,5,-297,0,430,0,0,0,12931,13.95
2023/11/15,01:00,4863,7560,308,0,82,0,11,-658,0,293,0,0,0,12459,13.75
2023/11/15,02:00,4863,7968,307,0,82,0,18,-166,0,0,-214,0,0,12858,15.23
2023/11/15,03:00,4862,8350,307,0,82,0,9,0,242,0,-309,0,0,13543,15.74
2023/11/15,04:00,4861,8493,305,0,82,0,9,0,233,0,-240,0,0,13743,15.85
2023/11/15,05:00,4861,8564,306,0,82,0,2,0,235,0,-87,0,0,13963,15.98
2023/11/15,06:00,4862,9218,319,0,82,15,2,0,253,0,-45,0,0,14706,19.25
2023/11/15,07:00,4862,9396,496,0,82,411,1,0,252,411,0,0,0,15912,18.97
2023/11/15,08:00,4862,9134,1113,0,82,1183,2,0,332,979,0,0,0,17686,16.64
2023/11/15,09:00,4862,8570,1168,0,82,1802,2,0,315,1734,0,0,0,18536,15.9
2023/11/15,10:00,4863,7570,1058,0,82,2151,2,0,16,2405,0,0,0,18146,13.81
2023/11/15,11:00,4862,7246,543,0,82,2946,5,-881,0,2483,0,0,0,17287,12.47
2023/11/15,12:00,4863,7230,385,0,82,3745,6,-1540,0,1417,0,0,0,16188,5.56
2023/11/15,13:00,4861,7766,432,0,82,3444,9,-1216,0,1419,0,0,0,16798,11.93
2023/11/15,14:00,4862,8016,473,0,82,2406,11,-517,0,1332,0,0,0,16664,14.39
2023/11/15,15:00,4861,8471,890,0,82,1108,8,0,197,855,0,0,0,16472,16.06
2023/11/15,16:00,4861,9975,1247,0,82,165,7,0,238,326,0,0,0,16901,20.61
2023/11/15,17:00,4860,10051,1268,0,82,0,2,0,217,734,0,0,0,17214,22.7
2023/11/15,18:00,4861,10015,1169,0,82,0,6,0,193,722,0,0,0,17048,21.96
2023/11/15,19:00,4861,9642,995,0,82,0,7,0,131,900,0,0,0,16618,21.61
2023/11/15,20:00,4861,9553,764,0,82,0,5,0,143,666,0,0,0,16074,21.96
2023/11/15,21:00,4861,9474,498,0,82,0,8,0,241,337,0,0,0,15502,18.43
2023/11/15,22:00,4862,8792,374,0,82,0,4,0,357,241,0,0,0,14711,16.38
2023/11/15,23:00,4862,8358,371,0,82,0,4,-36,0,241,0,0,0,13882,15.6
2023/11/16,00:00,4862,8237,306,0,82,0,3,-1785,0,1071,0,0,0,12776,14.17
2023/11/16,01:00,4862,8564,289,0,82,0,5,-2434,0,910,0,0,0,12278,13.51
2023/11/16,02:00,4863,8736,311,0,82,0,5,-1823,0,595,0,0,0,12769,14.69
2023/11/16,03:00,4863,8376,321,0,82,0,7,0,80,0,-326,0,0,13404,15.1
2023/11/16,04:00,4862,8390,323,0,82,0,10,0,258,0,-275,0,0,13650,15.38
2023/11/16,05:00,4864,8267,321,0,82,0,4,0,252,0,-8,0,0,13782,15.37
2023/11/16,06:00,4864,8701,349,0,82,17,4,0,285,203,0,0,0,14504,19
2023/11/16,07:00,4865,8590,420,0,82,540,4,0,327,618,0,0,0,15446,17.5
2023/11/16,08:00,4864,8061,638,0,82,1826,4,0,290,893,0,0,0,16659,15.17
2023/11/16,09:00,4864,7102,916,0,82,2843,3,0,93,1512,0,0,0,17416,13.1
2023/11/16,10:00,4864,6787,855,0,82,2883,3,-340,0,2350,0,0,0,17484,12.22
2023/11/16,11:00,4863,6490,885,0,82,3212,9,-486,0,1936,0,0,0,16992,11.87
2023/11/16,12:00,4863,6752,450,0,82,3500,12,-967,0,1250,0,0,0,15941,11.97
2023/11/16,13:00,4864,7025,450,0,82,2550,8,-387,0,2054,0,0,0,16646,13.12
2023/11/16,14:00,4862,7689,516,0,82,1554,6,0,28,1525,0,0,0,16263,15.13
2023/11/16,15:00,4862,9184,720,0,82,816,6,0,182,654,0,0,0,16506,15.96
2023/11/16,16:00,4861,9563,1104,0,82,73,17,0,536,735,0,0,0,16971,19.56
2023/11/16,17:00,4862,9405,1150,0,82,0,33,0,432,1160,0,0,0,17125,21.11
2023/11/16,18:00,4861,9479,992,0,82,0,56,0,382,1009,0,0,0,16860,21.22
2023/11/16,19:00,4862,9280,715,0,82,0,64,0,389,846,0,0,0,16238,20.36
2023/11/16,20:00,4863,9163,607,0,82,0,63,0,358,490,0,0,0,15627,19.09
2023/11/16,21:00,4864,8562,586,0,82,0,76,0,267,568,0,0,0,15004,16.19
2023/11/16,22:00,4864,7886,559,0,82,0,77,0,273,500,0,0,0,14242,14.73
2023/11/16,23:00,4864,7248,553,0,82,0,86,0,143,514,0,0,0,13490,13.98
2023/11/17,00:00,4864,6954,549,0,82,0,83,-723,0,703,0,0,0,12511,12.4
2023/11/17,01:00,4865,7091,546,0,82,0,90,-908,0,327,0,0,0,12093,12.19
2023/11/17,02:00,4864,7284,544,0,82,0,72,-730,0,437,0,0,0,12553,13.26
2023/11/17,03:00,4862,7447,566,0,82,0,17,0,62,99,0,0,0,13134,14.2
2023/11/17,04:00,4862,7526,570,0,82,0,18,0,129,149,0,0,0,13336,14.46
2023/11/17,05:00,4863,7495,617,0,82,0,46,0,130,19,0,0,0,13252,14.75
2023/11/17,06:00,4862,7929,637,0,82,4,52,0,164,0,-61,0,0,13668,16.21
2023/11/17,07:00,4862,8645,688,0,82,157,64,0,171,357,0,0,0,15026,17.75
2023/11/17,08:00,4862,8909,781,0,82,660,100,0,599,1004,0,0,0,16997,18.9
2023/11/17,09:00,4863,8041,969,0,82,1211,91,0,475,2173,0,0,0,17905,14.69
2023/11/17,10:00,4863,7397,859,0,82,1910,80,0,299,2169,0,0,0,17659,11.1
2023/11/17,11:00,4862,7159,867,0,82,2605,97,0,262,1561,0,0,0,17494,8.94
2023/11/17,12:00,4862,6808,851,0,82,2903,95,-601,0,1180,0,0,0,16180,5.03
2023/11/17,13:00,4863,7208,854,0,82,2765,79,-213,0,856,0,0,0,16494,8.59
2023/11/17,14:00,4863,7613,842,0,82,1982,57,-217,0,1212,0,0,0,16434,11.42
2023/11/17,15:00,4862,8394,825,0,82,868,42,0,285,1121,0,0,0,16479,14.04
2023/11/17,16:00,4862,9515,980,0,82,110,42,0,509,782,0,0,0,16882,18.51
2023/11/17,17:00,4862,9640,1003,0,82,0,64,0,349,974,0,0,0,16975,21.42
2023/11/17,18:00,4862,9703,1103,0,82,0,89,0,330,562,0,0,0,16731,20.5
2023/11/17,19:00,4862,9286,1017,0,82,0,63,0,315,692,0,0,0,16317,19.85
2023/11/17,20:00,4862,9421,961,0,82,0,50,0,16,358,0,0,0,15751,18.61
2023/11/17,21:00,4863,8821,945,0,82,0,21,0,0,407,0,0,0,15138,15.87
