,,Kyushu,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Kyushu
2023/07/08,10:00,3213,5076,1138,141,535,2632,196,0,376,0,-2148,0,0,11159,9.52
2023/07/08,11:00,3216,5286,1138,141,541,2997,195,0,13,0,-2212,0,0,11315,9.36
2023/07/08,12:00,3214,5438,1101,141,540,2886,217,-22,0,0,-2236,0,0,11279,8.54
2023/07/08,13:00,3215,5498,1157,141,538,2435,226,0,227,0,-2336,0,0,11101,8.92
2023/07/08,14:00,3213,5726,1176,140,540,2022,199,0,227,0,-2272,0,0,10971,8.73
2023/07/08,15:00,3213,5263,1174,140,540,1511,198,0,205,0,-1394,0,0,10850,9.84
2023/07/08,16:00,3205,5213,1176,140,546,995,199,-12,0,0,-746,0,0,10716,11.28
2023/07/08,17:00,3205,5956,1211,140,547,576,192,0,27,0,-1044,0,0,10810,11.39
2023/07/08,18:00,3206,6410,1212,140,547,154,172,0,323,0,-1250,0,0,10914,11.63
2023/07/08,19:00,3209,6435,1208,140,547,8,153,0,427,0,-1332,0,0,10795,12.86
2023/07/08,20:00,3214,6160,1181,140,544,0,158,0,333,0,-1344,0,0,10386,11
2023/07/08,21:00,3213,5616,1127,140,545,0,175,0,225,0,-1194,0,0,9847,9.72
2023/07/08,22:00,3213,5269,1119,140,543,0,179,0,149,0,-1152,0,0,9460,8.47
2023/07/08,23:00,3216,4970,1115,140,544,0,174,0,12,0,-1104,0,0,9067,8.4
2023/07/09,00:00,3214,4447,1105,140,545,0,164,-4,0,0,-1176,0,0,8435,5.28
2023/07/09,01:00,3216,3794,1101,140,543,0,170,-6,0,0,-914,0,0,8044,5.15
2023/07/09,02:00,3215,4191,1137,140,546,0,168,-5,0,0,-1362,0,0,8030,5.28
2023/07/09,03:00,3211,4660,1174,141,545,0,150,-13,0,0,-1494,0,0,8374,6.18
2023/07/09,04:00,3205,4888,1180,141,546,0,150,0,13,0,-1524,0,0,8599,6.94
2023/07/09,05:00,3208,4427,1171,141,546,27,148,-27,0,0,-994,0,0,8647,4.14
2023/07/09,06:00,3203,3867,1134,141,543,371,151,-9,0,0,-1048,0,0,8353,4.14
2023/07/09,07:00,3208,3858,1031,141,539,997,165,-353,0,0,-1076,0,0,8510,1.76
2023/07/09,08:00,3207,4158,1020,141,465,1553,188,0,215,0,-1880,0,0,9067,0.52
2023/07/09,09:00,3208,4628,1033,141,444,1972,184,0,255,0,-2114,0,0,9751,0.19
2023/07/09,10:00,3210,4752,1036,141,495,2228,172,0,50,0,-2238,0,0,9846,0.21
2023/07/09,11:00,3212,4734,1012,141,532,2826,162,-264,0,0,-2218,0,0,10137,0.02
2023/07/09,12:00,3211,4839,1005,141,540,3062,146,-324,0,0,-2242,0,0,10378,0.27
2023/07/09,13:00,3214,5006,990,141,534,2795,147,-319,0,0,-2270,0,0,10238,2
2023/07/09,14:00,3211,5258,1019,140,537,2124,133,-114,0,0,-2188,0,0,10120,7.45
2023/07/09,15:00,3205,5118,1083,141,538,1975,133,-373,0,0,-1670,0,0,10150,6.14
2023/07/09,16:00,3205,5669,1100,141,509,1600,144,-576,0,0,-1310,0,0,10482,8.62
2023/07/09,17:00,3195,6310,1174,141,473,806,156,-136,0,0,-1404,0,0,10715,9
2023/07/09,18:00,3196,6835,1181,141,469,268,168,0,7,0,-1364,0,0,10901,11.63
2023/07/09,19:00,3199,6795,1181,141,472,12,161,0,156,0,-1372,0,0,10745,11.27
2023/07/09,20:00,3207,6368,1128,141,471,0,146,0,0,0,-1126,0,0,10335,9.56
2023/07/09,21:00,3207,5725,1044,141,471,0,136,0,0,0,-876,0,0,9848,9.22
2023/07/09,22:00,3208,5537,1013,141,473,0,138,0,6,0,-1156,0,0,9360,8.57
2023/07/09,23:00,3209,4932,1005,141,474,0,134,-312,0,0,-636,0,0,8947,6.8
2023/07/10,00:00,3210,4637,944,141,473,0,141,-508,0,0,-784,0,0,8254,5.28
2023/07/10,01:00,3209,4766,924,141,474,0,118,-552,0,0,-1340,0,0,7740,6.58
2023/07/10,02:00,3209,4940,981,141,473,0,133,-547,0,0,-1540,0,0,7790,8.42
2023/07/10,03:00,3208,5186,990,141,473,0,114,-459,0,0,-1518,0,0,8135,7.97
2023/07/10,04:00,3203,5129,1095,141,474,0,121,-31,0,0,-1586,0,0,8546,8.22
2023/07/10,05:00,3202,5197,1124,141,471,12,120,0,0,0,-1432,0,0,8835,5.28
2023/07/10,06:00,3203,4951,983,142,466,281,102,-23,0,0,-1154,0,0,8951,5.28
2023/07/10,07:00,3207,4753,890,115,464,1005,99,-260,0,0,-848,0,0,9425,3.11
2023/07/10,08:00,3207,5213,993,96,463,1783,95,-99,0,0,-1090,0,0,10661,5.74
2023/07/10,09:00,3208,5589,1074,97,460,2416,102,0,518,0,-1784,0,0,11680,9.96
2023/07/10,10:00,3209,5582,991,97,460,2740,107,0,698,0,-1908,0,0,11976,10.64
2023/07/10,11:00,3209,5910,925,96,458,3202,97,0,596,0,-2376,0,0,12117,10.94
2023/07/10,12:00,3209,5855,839,97,457,3907,92,-599,0,0,-2124,0,0,11733,7.25
2023/07/10,13:00,3209,6015,824,87,463,4907,85,-1133,0,0,-2332,0,0,12125,10.64
2023/07/10,14:00,3205,6192,815,85,487,4500,106,-555,0,0,-2500,0,0,12335,12.01
2023/07/10,15:00,3207,6084,893,85,519,4184,98,-639,0,0,-2300,0,0,12131,8.85
2023/07/10,16:00,3204,6071,1033,85,531,3395,94,-335,0,0,-1904,0,0,12174,12.99
2023/07/10,17:00,3193,6857,1101,85,529,1940,91,0,69,0,-1884,0,0,11981,14.54
2023/07/10,18:00,3197,7845,1116,85,536,712,110,0,183,0,-1848,0,0,11936,14.72
2023/07/10,19:00,3197,7921,1116,85,535,35,109,0,109,0,-1516,0,0,11591,15.31
2023/07/10,20:00,3206,6941,1084,85,536,0,113,0,2,0,-916,0,0,11051,12.8
2023/07/10,21:00,3207,6435,1003,85,535,0,109,0,1,0,-940,0,0,10435,11.45
2023/07/10,22:00,3209,5912,979,85,533,0,91,0,3,0,-910,0,0,9902,9
2023/07/10,23:00,3207,5702,901,85,533,0,87,0,7,0,-1096,0,0,9426,6.8
2023/07/11,00:00,3207,4977,804,85,533,0,83,0,6,0,-1066,0,0,8629,4.14
2023/07/11,01:00,3209,4744,824,85,530,0,76,-3,0,0,-1294,0,0,8171,5
2023/07/11,02:00,3208,4806,854,85,530,0,70,-6,0,0,-1346,0,0,8201,4
2023/07/11,03:00,3210,5013,880,85,531,0,67,-6,0,0,-1288,0,0,8492,5.15
2023/07/11,04:00,3202,5371,887,86,529,0,62,0,33,0,-1352,0,0,8818,5.28
2023/07/11,05:00,3201,5121,873,87,529,62,76,0,477,0,-1390,0,0,9036,5.28
2023/07/11,06:00,3204,4458,829,85,529,881,59,0,221,0,-1084,0,0,9182,3.14
2023/07/11,07:00,3208,3759,758,85,528,2295,44,-4,0,0,-926,0,0,9747,0.01
2023/07/11,08:00,3208,3770,745,81,527,3811,47,0,1,0,-1260,0,0,10930,0.01
2023/07/11,09:00,3186,3840,735,81,522,5494,52,-12,0,0,-1630,0,0,12268,0.01
2023/07/11,10:00,3120,4057,731,81,526,6669,64,-131,0,0,-2098,0,0,13019,1.68
2023/07/11,11:00,3147,4397,729,81,528,7596,74,-818,0,0,-2098,0,0,13636,3.01
2023/07/11,12:00,3175,4737,692,81,532,7370,72,-1092,0,0,-2062,0,0,13505,0.02
2023/07/11,13:00,3199,4925,702,81,528,6913,81,-816,0,0,-1888,0,0,13725,4
2023/07/11,14:00,3208,5403,715,81,529,6171,92,-581,0,0,-1764,0,0,13854,8.97
2023/07/11,15:00,3209,5978,741,81,530,4684,115,-8,0,0,-1638,0,0,13692,9.96
2023/07/11,16:00,3208,6789,777,81,532,3240,102,0,67,0,-1224,0,0,13572,10.86
2023/07/11,17:00,3200,7543,945,81,534,1661,80,0,406,0,-1330,0,0,13120,12.78
2023/07/11,18:00,3197,8354,1121,81,537,624,65,0,274,0,-1364,0,0,12889,12.77
2023/07/11,19:00,3199,8381,1154,81,533,47,64,0,249,0,-1168,0,0,12540,11.7
2023/07/11,20:00,3204,7720,1167,81,532,0,48,0,94,0,-948,0,0,11898,11.23
2023/07/11,21:00,3203,7099,1134,81,534,0,70,0,102,0,-966,0,0,11257,10.82
2023/07/11,22:00,3205,6516,1039,81,536,0,76,0,103,0,-930,0,0,10626,9
2023/07/11,23:00,3206,6080,976,81,540,0,81,0,47,0,-950,0,0,10061,6.95
2023/07/12,00:00,3208,5158,966,81,536,0,88,-9,0,0,-802,0,0,9226,5.28
2023/07/12,01:00,3206,4958,966,81,532,0,95,-298,0,0,-832,0,0,8708,5.28
2023/07/12,02:00,3208,4891,970,81,534,0,108,-344,0,0,-802,0,0,8646,5.28
2023/07/12,03:00,3206,5036,995,81,534,0,117,-115,0,0,-1018,0,0,8836,6.11
2023/07/12,04:00,3200,4940,1160,81,536,0,125,0,2,0,-856,0,0,9188,8.44
2023/07/12,05:00,3200,4990,1194,81,537,33,116,0,0,0,-718,0,0,9433,8.34
2023/07/12,06:00,3203,4697,1166,81,539,484,107,-60,0,0,-784,0,0,9433,8.47
2023/07/12,07:00,3208,4930,1113,81,536,1324,100,-265,0,0,-968,0,0,10059,3.96
2023/07/12,08:00,3206,5337,1022,81,530,2067,99,-164,0,0,-690,0,0,11488,4.26
2023/07/12,09:00,3209,5648,990,81,527,3004,102,0,158,0,-1312,0,0,12407,9.36
2023/07/12,10:00,3210,5873,954,81,529,3361,118,0,184,0,-1706,0,0,12604,9.44
2023/07/12,11:00,3211,5967,960,81,530,3512,125,0,135,0,-1672,0,0,12849,9.52
2023/07/12,12:00,3208,6040,934,81,533,3550,131,-5,0,0,-1988,0,0,12484,8.47
2023/07/12,13:00,3206,6130,920,81,527,3630,128,0,0,0,-2060,0,0,12562,10.12
2023/07/12,14:00,3208,6348,1016,81,520,3611,113,0,1,0,-2460,0,0,12438,13.01
2023/07/12,15:00,3206,6390,1090,81,525,3757,107,-7,0,0,-2486,0,0,12663,13.42
2023/07/12,16:00,3207,6896,1144,81,523,2716,110,-2,0,0,-2126,0,0,12549,12.83
2023/07/12,17:00,3202,7556,1182,81,529,1805,109,0,1,0,-1952,0,0,12513,12.82
2023/07/12,18:00,3197,8018,1177,81,527,642,99,0,38,0,-1486,0,0,12293,12.82
2023/07/12,19:00,3194,7796,1180,81,526,39,75,0,160,0,-956,0,0,12095,12.11
2023/07/12,20:00,3196,6881,1162,81,520,0,89,0,54,0,-456,0,0,11527,10.91
2023/07/12,21:00,3201,6461,1124,81,530,0,87,-65,0,0,-526,0,0,10893,10.61
2023/07/12,22:00,3202,6184,1118,81,531,0,81,0,5,0,-836,0,0,10366,8.93
2023/07/12,23:00,3204,5905,1014,81,527,0,88,0,5,0,-1008,0,0,9816,6.8
2023/07/13,00:00,3205,5405,935,81,531,0,91,0,3,0,-1204,0,0,9047,6.64
2023/07/13,01:00,3207,5224,1013,81,527,0,101,-317,0,0,-1232,0,0,8604,6.64
2023/07/13,02:00,3206,5397,1028,81,527,0,103,-246,0,0,-1556,0,0,8540,6.64
2023/07/13,03:00,3205,5503,1095,81,533,0,82,-8,0,0,-1660,0,0,8831,7.35
2023/07/13,04:00,3197,5535,1146,81,533,0,79,0,0,0,-1418,0,0,9153,8.46
2023/07/13,05:00,3199,5571,1150,81,534,53,81,0,0,0,-1316,0,0,9353,8.54
2023/07/13,06:00,3200,5246,1061,81,531,629,78,-2,0,0,-1438,0,0,9386,8.53
2023/07/13,07:00,3206,5269,853,81,529,1927,57,-7,0,0,-1818,0,0,10097,8.5
2023/07/13,08:00,3202,5962,736,81,521,3216,56,0,1,0,-2166,0,0,11609,10.59
2023/07/13,09:00,3204,5967,710,81,520,4436,65,0,97,0,-2272,0,0,12808,13.52
2023/07/13,10:00,3202,5844,712,80,523,5266,69,0,0,0,-2448,0,0,13248,12.88
2023/07/13,11:00,3203,5778,675,80,517,5893,77,-297,0,0,-2392,0,0,13534,12.23
2023/07/13,12:00,3204,5882,682,81,521,6133,97,-562,0,0,-2572,0,0,13466,10.49
2023/07/13,13:00,3205,6597,690,80,519,5309,100,-309,0,0,-2700,0,0,13491,12.19
2023/07/13,14:00,3206,6680,719,81,518,4947,94,-152,0,0,-2336,0,0,13757,14.72
2023/07/13,15:00,3207,7070,792,81,518,4208,75,-89,0,0,-2282,0,0,13580,13.91
2023/07/13,16:00,3206,7844,1021,81,522,2837,65,0,32,0,-2064,0,0,13544,14.72
2023/07/13,17:00,3199,8227,1172,81,530,1520,60,0,274,0,-1822,0,0,13241,14.31
2023/07/13,18:00,3195,8370,1188,81,529,541,67,0,424,0,-1442,0,0,12953,12.05
2023/07/13,19:00,3197,8151,1164,82,529,24,81,0,534,0,-1140,0,0,12622,12.2
2023/07/13,20:00,3200,7810,1127,81,524,0,85,0,88,0,-944,0,0,11971,10.61
2023/07/13,21:00,3199,7029,1098,81,530,0,81,-15,0,0,-750,0,0,11253,10.41
2023/07/13,22:00,3198,6802,1061,81,533,0,81,-1,0,0,-1028,0,0,10727,8.72
2023/07/13,23:00,3200,6307,1041,82,538,0,87,0,3,0,-1164,0,0,10094,8.24
2023/07/14,00:00,3202,6284,923,82,538,0,102,-15,0,0,-1886,0,0,9230,5.28
2023/07/14,01:00,3201,5712,923,82,534,0,110,-26,0,0,-1846,0,0,8690,5.28
2023/07/14,02:00,3204,5689,923,82,535,0,108,-7,0,0,-1860,0,0,8674,5.63
2023/07/14,03:00,3202,5772,981,82,536,0,115,-4,0,0,-1838,0,0,8846,7.22
2023/07/14,04:00,3197,6030,1025,82,538,0,123,0,2,0,-1800,0,0,9197,6.65
2023/07/14,05:00,3202,6049,1027,82,542,30,133,-5,0,0,-1628,0,0,9432,5.28
2023/07/14,06:00,3199,5792,958,82,547,392,133,-4,0,0,-1634,0,0,9465,6.47
2023/07/14,07:00,3206,5773,840,82,544,1003,127,-126,0,0,-1456,0,0,9993,5.28
2023/07/14,08:00,3203,6348,723,82,540,1715,133,-149,0,0,-1352,0,0,11243,9.12
2023/07/14,09:00,3204,6890,765,82,530,2206,116,-177,0,0,-1412,0,0,12204,11.1
2023/07/14,10:00,3201,6806,666,81,531,2785,113,-439,0,0,-1336,0,0,12408,11.13
2023/07/14,11:00,3201,6518,636,81,535,3274,121,-530,0,0,-1184,0,0,12652,11.15
2023/07/14,12:00,3201,5954,648,81,541,3752,132,-520,0,0,-1518,0,0,12271,9.96
2023/07/14,13:00,3199,5972,713,83,537,3723,137,-121,0,0,-1624,0,0,12619,11.96
2023/07/14,14:00,3203,6343,788,118,539,3399,135,-1,0,0,-1736,0,0,12788,15.26
2023/07/14,15:00,3199,7001,897,127,540,2604,139,-1,0,0,-1716,0,0,12790,14.86
2023/07/14,16:00,3197,7405,1096,133,546,1684,134,-1,0,0,-1504,0,0,12690,14.51
2023/07/14,17:00,3194,7835,1200,139,546,1021,146,0,104,0,-1830,0,0,12355,11.88
2023/07/14,18:00,3200,7890,1210,139,551,367,153,0,544,0,-1856,0,0,12198,12.08
2023/07/14,19:00,3203,7879,1190,138,544,22,147,0,712,0,-1760,0,0,12075,11.72
2023/07/14,20:00,3201,7238,1164,138,540,0,151,0,510,0,-1404,0,0,11538,11.27
2023/07/14,21:00,3201,6619,1146,138,537,0,162,0,448,0,-1292,0,0,10959,10.95
2023/07/14,22:00,3202,6247,1118,138,547,0,158,0,479,0,-1410,0,0,10479,9.44
2023/07/14,23:00,3202,6230,1076,138,554,0,171,0,281,0,-1654,0,0,9998,8.54
2023/07/15,00:00,3201,5448,907,138,551,0,180,0,10,0,-1196,0,0,9239,7.11
2023/07/15,01:00,3201,4610,885,138,546,0,185,-1,0,0,-906,0,0,8658,6.47
2023/07/15,02:00,3201,4433,957,138,547,0,187,-6,0,0,-850,0,0,8607,5.28
2023/07/15,03:00,3202,4950,1044,138,551,0,177,-6,0,0,-1198,0,0,8858,6.4
2023/07/15,04:00,3198,5012,1193,138,551,0,177,-1,0,0,-1154,0,0,9114,6.47
2023/07/15,05:00,3197,4982,1186,138,551,33,178,0,0,0,-1066,0,0,9199,6
2023/07/15,06:00,3198,4566,1049,138,550,475,178,-44,0,0,-1172,0,0,8938,4.14
2023/07/15,07:00,3204,4051,941,138,548,1503,181,-271,0,0,-1122,0,0,9173,2.5
2023/07/15,08:00,3204,3965,757,138,545,2870,183,-252,0,0,-1134,0,0,10276,0.02
2023/07/15,09:00,3204,3969,606,138,546,4309,191,-19,0,0,-1628,0,0,11316,5.28
2023/07/15,10:00,3201,3563,552,138,544,5549,203,-10,0,0,-1776,0,0,11964,2
2023/07/15,11:00,3201,3511,551,137,546,6455,192,-43,0,0,-1832,0,0,12718,0.01
2023/07/15,12:00,3198,3855,547,137,547,6185,186,-88,0,0,-2154,0,0,12413,0.01
2023/07/15,13:00,3202,3861,570,137,543,6185,172,-156,0,0,-1860,0,0,12654,1.51
2023/07/15,14:00,3200,4231,618,137,546,5574,166,-270,0,0,-1662,0,0,12540,5.28
2023/07/15,15:00,3197,4728,751,137,548,4510,160,-153,0,0,-1598,0,0,12280,4.14
2023/07/15,16:00,3193,5753,847,137,549,3331,149,0,108,0,-1888,0,0,12179,8.4
2023/07/15,17:00,3195,6325,1103,137,550,1925,140,0,345,0,-1632,0,0,12088,9.66
2023/07/15,18:00,3195,6495,1197,137,554,695,145,0,543,0,-976,0,0,11985,13.18
2023/07/15,19:00,3200,6473,1218,138,552,43,142,0,721,0,-822,0,0,11665,14.26
2023/07/15,20:00,3200,6294,1181,138,542,0,137,0,645,0,-948,0,0,11189,12.87
2023/07/15,21:00,3200,5874,1134,138,547,0,147,0,547,0,-988,0,0,10599,12.78
2023/07/15,22:00,3201,5466,1098,139,553,0,144,0,344,0,-764,0,0,10181,11.04
2023/07/15,23:00,3196,5290,1017,139,554,0,150,0,189,0,-834,0,0,9701,9.29
2023/07/16,00:00,3198,5197,863,139,556,0,158,0,14,0,-1200,0,0,8925,8.15
2023/07/16,01:00,3198,4620,857,139,554,0,138,-12,0,0,-1128,0,0,8366,5.28
2023/07/16,02:00,3202,3946,849,140,550,0,139,0,173,0,-744,0,0,8255,5.28
2023/07/16,03:00,3200,3879,894,140,557,0,139,0,444,0,-822,0,0,8431,5.28
2023/07/16,04:00,3196,4238,1162,141,555,0,130,0,512,0,-1232,0,0,8702,6.02
2023/07/16,05:00,3196,4170,1193,141,557,58,130,0,606,0,-1318,0,0,8733,5.28
2023/07/16,06:00,3198,3667,1112,141,554,859,120,0,212,0,-1288,0,0,8575,2.65
2023/07/16,07:00,3204,3212,828,140,545,2648,117,-224,0,0,-1754,0,0,8716,0.01
2023/07/16,08:00,3204,2941,712,140,472,4488,118,-754,0,0,-1996,0,0,9325,0.01
2023/07/16,09:00,3203,2874,604,139,451,6100,109,-1008,0,0,-2084,0,0,10388,0.01
2023/07/16,10:00,3203,2936,603,138,452,7190,102,-1275,0,0,-2160,0,0,11189,0.01
2023/07/16,11:00,3202,2898,603,138,450,7883,107,-1305,0,0,-2250,0,0,11726,0.01
2023/07/16,12:00,3202,2975,565,138,451,8189,103,-1299,0,0,-2260,0,0,12064,0.01
2023/07/16,13:00,3199,3067,563,137,452,7827,87,-1168,0,0,-2248,0,0,11916,0.01
2023/07/16,14:00,3199,3381,564,137,450,7208,84,-867,0,0,-2222,0,0,11934,0.01
2023/07/16,15:00,3202,3892,690,137,466,6024,91,-414,0,0,-2118,0,0,11970,0.01
2023/07/16,16:00,3196,5098,751,137,539,4392,88,-72,0,0,-1992,0,0,12137,4.2
2023/07/16,17:00,3199,6560,1062,137,548,2399,77,0,279,0,-1844,0,0,12417,9.52
2023/07/16,18:00,3201,7060,1156,137,554,783,64,0,419,0,-928,0,0,12446,11.84
2023/07/16,19:00,3205,6999,1174,137,557,38,64,0,477,0,-794,0,0,11857,15.01
2023/07/16,20:00,3204,6775,974,138,551,0,63,0,514,0,-854,0,0,11365,12.06
2023/07/16,21:00,3206,6352,823,138,554,0,67,0,431,0,-834,0,0,10737,13.26
2023/07/16,22:00,3203,6155,749,138,551,0,86,0,281,0,-1042,0,0,10121,11.32
2023/07/16,23:00,3201,5710,701,138,557,0,81,0,170,0,-1014,0,0,9544,9.9
2023/07/17,00:00,3201,5683,591,139,552,0,65,-28,0,0,-1454,0,0,8749,8.43
2023/07/17,01:00,3202,5073,578,139,551,0,73,-12,0,0,-1414,0,0,8190,6.39
2023/07/17,02:00,3201,4556,653,139,549,0,67,0,122,0,-1180,0,0,8107,5.28
2023/07/17,03:00,3202,4625,706,140,551,0,69,0,274,0,-1216,0,0,8351,5.28
2023/07/17,04:00,3194,4793,977,141,549,0,66,0,282,0,-1384,0,0,8618,5.28
2023/07/17,05:00,3200,4776,1003,141,550,64,66,0,327,0,-1314,0,0,8813,5.28
2023/07/17,06:00,3201,4356,871,141,551,890,54,0,62,0,-1228,0,0,8898,3
2023/07/17,07:00,3204,3971,776,140,548,2714,38,-622,0,0,-1516,0,0,9253,0.01
2023/07/17,08:00,3205,4218,589,139,544,4523,35,-1037,0,0,-2020,0,0,10196,0.01
2023/07/17,09:00,3202,4178,499,139,544,6294,33,-1347,0,0,-2116,0,0,11426,0.01
2023/07/17,10:00,3202,4183,499,138,541,7609,31,-1668,0,0,-2184,0,0,12351,0.01
2023/07/17,11:00,3198,4235,491,138,546,7998,39,-1607,0,0,-2188,0,0,12850,0.01
2023/07/17,12:00,3198,4453,492,138,543,7936,36,-1495,0,0,-2264,0,0,13037,0.01
2023/07/17,13:00,3197,4808,489,137,539,7555,36,-1322,0,0,-2188,0,0,13251,0.01
2023/07/17,14:00,3195,5082,516,137,541,6676,40,-842,0,0,-2128,0,0,13217,0.05
2023/07/17,15:00,3200,5401,620,136,541,5650,36,-371,0,0,-1844,0,0,13369,3.25
2023/07/17,16:00,3189,6566,694,136,545,3876,39,0,52,0,-1674,0,0,13423,9.99
2023/07/17,17:00,3193,7095,1023,136,544,2069,39,0,412,0,-1104,0,0,13407,13.44
2023/07/17,18:00,3199,8040,1168,136,540,662,43,0,520,0,-1024,0,0,13284,18.94
2023/07/17,19:00,3205,8231,1146,138,547,27,44,0,540,0,-1064,0,0,12814,17.75
2023/07/17,20:00,3208,7645,1091,139,547,0,47,0,609,0,-982,0,0,12304,15.91
2023/07/17,21:00,3206,7113,930,138,548,0,48,0,329,0,-712,0,0,11600,13.29
2023/07/17,22:00,3204,6944,777,139,546,0,43,0,204,0,-944,0,0,10913,10.5
2023/07/17,23:00,3204,6606,727,139,551,0,49,0,59,0,-1132,0,0,10203,9.46
2023/07/18,00:00,3206,5879,617,139,550,0,51,-10,0,0,-1130,0,0,9302,8.42
2023/07/18,01:00,3207,5530,588,139,548,0,42,-6,0,0,-1280,0,0,8768,7.98
2023/07/18,02:00,3204,5365,627,139,547,0,49,-7,0,0,-1244,0,0,8680,6.47
2023/07/18,03:00,3206,5400,681,139,549,0,47,0,0,0,-1166,0,0,8856,5.28
2023/07/18,04:00,3198,5408,833,140,549,0,41,0,0,0,-1048,0,0,9121,6
2023/07/18,05:00,3202,5489,859,140,554,53,39,0,0,0,-912,0,0,9424,8.27
2023/07/18,06:00,3203,5274,726,140,553,708,44,0,3,0,-1048,0,0,9603,6.78
2023/07/18,07:00,3208,5214,640,139,545,2311,47,-166,0,0,-1448,0,0,10490,4.14
2023/07/18,08:00,3207,5778,533,139,538,3967,54,-82,0,0,-1994,0,0,12140,6.6
2023/07/18,09:00,3206,5798,498,138,534,5562,59,0,127,0,-2360,0,0,13562,8.41
2023/07/18,10:00,3203,5662,484,138,532,6435,53,-294,0,0,-2176,0,0,14037,6.11
2023/07/18,11:00,3202,6134,472,138,530,6887,62,-936,0,0,-2084,0,0,14405,5.28
2023/07/18,12:00,3202,6005,470,138,518,7275,72,-1252,0,0,-2086,0,0,14342,5.28
2023/07/18,13:00,3200,6547,471,137,504,7121,92,-802,0,0,-2432,0,0,14838,7.64
2023/07/18,14:00,3202,6952,521,137,504,6609,93,-270,0,0,-2658,0,0,15090,11.9
2023/07/18,15:00,3199,7318,697,136,506,5303,86,-6,0,0,-2232,0,0,15007,12.57
2023/07/18,16:00,3193,8279,918,136,525,3632,101,0,13,0,-1880,0,0,14917,18.25
2023/07/18,17:00,3198,9212,1076,136,535,1829,97,0,146,0,-1832,0,0,14397,18.48
2023/07/18,18:00,3257,9559,1139,136,538,553,110,0,211,0,-1502,0,0,14001,18.25
2023/07/18,19:00,3273,9533,1109,137,535,22,107,0,356,0,-1512,0,0,13560,17.87
2023/07/18,20:00,3299,9105,1005,137,536,0,120,0,90,0,-1492,0,0,12800,16.04
2023/07/18,21:00,3324,8237,852,137,537,0,132,0,11,0,-1136,0,0,12094,13.44
2023/07/18,22:00,3345,7247,689,137,537,0,140,0,1,0,-900,0,0,11196,10.06
2023/07/18,23:00,3371,6840,555,142,542,0,148,0,3,0,-1050,0,0,10551,8.94
2023/07/19,00:00,3392,6507,532,142,538,0,149,-11,0,0,-1692,0,0,9557,8.11
2023/07/19,01:00,3414,6242,527,142,536,0,130,-11,0,0,-1932,0,0,9048,7.5
2023/07/19,02:00,3437,6118,562,142,538,0,114,-5,0,0,-1976,0,0,8930,8.25
2023/07/19,03:00,3457,6254,647,142,539,0,117,-15,0,0,-2044,0,0,9097,8.35
2023/07/19,04:00,3454,6396,785,142,533,0,110,-1,0,0,-2056,0,0,9363,8.22
2023/07/19,05:00,3454,6266,958,141,541,21,102,-7,0,0,-1788,0,0,9688,7.5
2023/07/19,06:00,3457,6367,825,141,539,266,94,0,8,0,-1878,0,0,9819,8.41
2023/07/19,07:00,3465,6450,704,141,536,899,67,0,155,0,-1890,0,0,10527,8.87
2023/07/19,08:00,3466,6763,663,141,535,1786,62,0,408,0,-1934,0,0,11890,10.37
2023/07/19,09:00,3464,6936,666,140,527,2702,78,0,102,0,-1814,0,0,12801,13.82
2023/07/19,10:00,3464,6675,524,138,533,3903,68,-3,0,0,-1970,0,0,13332,10.61
2023/07/19,11:00,3461,6436,525,140,536,4462,51,0,0,0,-2008,0,0,13603,10.31
2023/07/19,12:00,3461,6238,554,141,535,4722,49,-4,0,0,-2028,0,0,13668,9.2
2023/07/19,13:00,3457,6438,577,140,531,4353,67,-7,0,0,-1694,0,0,13862,10.43
2023/07/19,14:00,3452,7411,596,140,532,4005,47,-2,0,0,-2436,0,0,13745,10.88
2023/07/19,15:00,3457,7705,680,140,536,3527,35,0,66,0,-2394,0,0,13752,10.13
2023/07/19,16:00,3477,8495,793,141,534,2751,26,0,124,0,-2732,0,0,13609,15.9
2023/07/19,17:00,3494,8659,966,141,534,1487,15,0,205,0,-2212,0,0,13289,14.3
2023/07/19,18:00,3520,8634,1149,141,538,436,15,0,376,0,-1892,0,0,12917,15.36
2023/07/19,19:00,3548,8487,1139,141,540,17,22,0,448,0,-1792,0,0,12550,13.78
2023/07/19,20:00,3576,7966,1015,142,540,0,23,0,168,0,-1520,0,0,11910,10.58
2023/07/19,21:00,3596,7356,830,141,538,0,21,-1,0,0,-1290,0,0,11191,9.81
2023/07/19,22:00,3620,7155,745,142,542,0,25,0,5,0,-1592,0,0,10642,8.32
2023/07/19,23:00,3634,6689,600,142,541,0,22,0,4,0,-1632,0,0,10000,6.64
2023/07/20,00:00,3634,5580,548,142,544,0,26,-7,0,0,-1274,0,0,9193,8.31
2023/07/20,01:00,3635,4922,538,142,545,0,22,-20,0,0,-1160,0,0,8624,5.28
2023/07/20,02:00,3633,4764,599,143,543,0,43,-13,0,0,-1128,0,0,8584,5.28
2023/07/20,03:00,3635,5191,654,143,544,0,53,0,2,0,-1420,0,0,8802,7.11
