,,Shikoku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Shikoku
2023/03/16,12:00,0,1790,120,0,180,1560,10,0,10,580,0,0,0,3090,0.01
2023/03/16,13:00,0,1890,90,0,150,1070,10,0,0,50,0,0,0,3160,0.51
2023/03/16,14:00,0,1870,80,0,120,860,10,0,0,200,0,0,0,3140,6.42
2023/03/16,15:00,0,1970,90,0,130,680,10,0,0,210,0,0,0,3090,11.34
2023/03/16,16:00,0,2190,120,0,140,410,10,0,0,250,0,0,0,3120,12.16
2023/03/16,17:00,0,2510,250,0,140,130,0,0,0,10,0,0,0,3040,13.88
2023/03/16,18:00,0,2570,400,0,140,0,0,0,20,40,0,0,0,3090,16.16
2023/03/16,19:00,0,2570,340,0,140,0,0,0,0,70,0,0,0,2980,14.71
2023/03/16,20:00,0,2340,230,0,140,0,10,0,0,150,0,0,0,2870,14.24
2023/03/16,21:00,0,2180,140,0,140,0,10,0,0,240,0,0,0,2710,13.4
2023/03/16,22:00,0,2270,90,0,150,0,10,0,0,50,0,0,0,2570,12.44
2023/03/16,23:00,0,2170,90,0,150,0,10,0,0,100,0,0,0,2520,10.29
2023/03/17,00:00,0,2280,90,0,150,0,20,0,0,120,0,0,0,2420,11.2
2023/03/17,01:00,0,2440,70,0,150,0,20,0,0,230,0,0,0,2450,9.91
2023/03/17,02:00,0,2470,70,0,150,0,10,0,0,70,0,0,0,2630,11.59
2023/03/17,03:00,0,2670,80,0,150,0,10,0,0,80,0,0,0,2830,12.6
2023/03/17,04:00,0,2750,80,0,150,0,10,0,0,80,0,0,0,2910,12.82
2023/03/17,05:00,0,2740,180,0,150,0,10,0,10,250,0,0,0,2840,13.18
2023/03/17,06:00,0,2680,140,0,150,30,20,0,0,270,0,0,0,2750,14.64
2023/03/17,07:00,0,2740,110,0,150,160,10,0,0,320,0,0,0,2850,13.48
2023/03/17,08:00,0,2680,70,0,150,360,10,0,0,10,0,0,0,3260,14.23
2023/03/17,09:00,0,2550,100,0,150,470,10,0,0,160,0,0,0,3440,13.72
2023/03/17,10:00,0,2520,140,0,150,500,20,0,0,30,0,0,0,3360,10.87
2023/03/17,11:00,0,2500,130,0,150,580,20,0,0,30,0,0,0,3350,7
2023/03/17,12:00,0,2400,130,0,170,630,10,0,0,170,0,0,0,3170,2
2023/03/17,13:00,0,2470,110,0,170,460,10,0,0,80,0,0,0,3300,11.14
2023/03/17,14:00,0,2470,100,0,180,380,10,0,0,180,0,0,0,3320,12.37
2023/03/17,15:00,0,2590,110,0,190,310,20,0,0,70,0,0,0,3290,12.62
2023/03/17,16:00,0,2850,160,0,190,210,20,0,0,150,0,0,0,3280,12.38
2023/03/17,17:00,0,2830,250,0,190,40,20,0,0,130,0,0,0,3200,14.89
2023/03/17,18:00,0,2920,360,0,180,0,10,0,30,310,0,0,0,3190,16.26
2023/03/17,19:00,0,2940,340,0,180,0,10,0,20,410,0,0,0,3080,15.71
2023/03/17,20:00,0,2820,280,0,180,0,10,0,0,330,0,0,0,2960,14.87
2023/03/17,21:00,0,2680,190,0,180,0,20,0,0,280,0,0,0,2790,14
2023/03/17,22:00,0,2590,120,0,180,0,30,0,0,310,0,0,0,2610,13.84
2023/03/17,23:00,0,2450,90,0,180,0,30,0,0,210,0,0,0,2540,12.13
2023/03/18,00:00,0,2440,80,0,180,0,40,0,0,310,0,0,0,2430,11.22
2023/03/18,01:00,0,2440,70,0,180,0,40,0,0,270,0,0,0,2460,11.59
2023/03/18,02:00,0,2590,70,0,180,0,30,0,0,230,0,0,0,2640,11.69
2023/03/18,03:00,0,2580,110,0,180,0,60,0,0,110,0,0,0,2820,12.96
2023/03/18,04:00,0,2640,100,0,180,0,60,0,0,90,0,0,0,2890,12.98
2023/03/18,05:00,0,2600,90,0,180,0,60,0,0,130,0,0,0,2800,11.6
2023/03/18,06:00,0,2640,110,0,180,20,70,0,0,420,0,0,0,2600,12.32
2023/03/18,07:00,0,2530,230,0,180,130,60,0,10,510,0,0,0,2630,13.86
2023/03/18,08:00,0,2440,230,0,180,280,70,0,20,360,0,0,0,2860,14.65
2023/03/18,09:00,0,2100,210,0,190,490,80,0,0,130,0,0,0,2940,15.1
2023/03/18,10:00,0,1900,210,0,200,790,90,0,0,290,0,0,0,2900,14.91
2023/03/18,11:00,0,1850,210,0,200,900,120,0,0,410,0,0,0,2870,11.89
2023/03/18,12:00,0,1790,210,0,200,980,130,0,0,550,0,0,0,2760,9.37
2023/03/18,13:00,0,1880,180,0,200,1000,150,0,0,600,0,0,0,2810,9.41
2023/03/18,14:00,0,1750,170,0,200,1110,140,0,10,650,0,0,0,2730,9.35
2023/03/18,15:00,0,1790,210,0,200,940,150,0,0,580,0,0,0,2710,9.43
2023/03/18,16:00,0,1920,250,0,200,510,150,0,0,290,0,0,0,2740,12.62
2023/03/18,17:00,0,2290,290,0,190,120,150,0,30,290,0,0,0,2780,15.28
2023/03/18,18:00,0,2460,300,0,180,0,140,0,30,210,0,0,0,2900,16.96
2023/03/18,19:00,0,2380,300,0,180,0,140,0,10,140,0,0,0,2870,16.26
2023/03/18,20:00,0,2310,290,0,180,0,130,0,0,120,0,0,0,2790,17.17
2023/03/18,21:00,0,2310,170,0,180,0,120,0,0,110,0,0,0,2670,15.16
2023/03/18,22:00,0,2400,170,0,180,0,120,0,0,330,0,0,0,2540,12.88
2023/03/18,23:00,0,2220,150,0,180,0,120,0,0,170,0,0,0,2500,11.16
2023/03/19,00:00,0,1600,150,0,180,0,120,0,0,350,0,0,0,2400,13.7
2023/03/19,01:00,0,1510,150,0,180,0,120,0,0,480,0,0,0,2440,13.33
2023/03/19,02:00,0,1610,150,0,180,0,130,0,0,560,0,0,0,2630,14.51
2023/03/19,03:00,0,1710,190,0,180,0,130,0,0,610,0,0,0,2820,14.7
2023/03/19,04:00,0,1690,220,0,180,0,140,0,20,660,0,0,0,2910,16.44
2023/03/19,05:00,0,1720,220,0,180,0,120,0,20,610,0,0,0,2870,15.76
2023/03/19,06:00,0,1720,170,0,180,80,110,0,10,430,0,0,0,2700,13.96
2023/03/19,07:00,0,1590,130,0,180,620,80,0,200,160,0,0,0,2560,6.81
2023/03/19,08:00,0,1200,110,0,170,1330,60,0,300,50,0,0,0,2520,0.4
2023/03/19,09:00,0,1100,150,0,150,1980,40,0,300,570,0,0,0,2550,0.01
2023/03/19,10:00,0,1240,160,0,150,2150,30,0,280,930,0,230,0,2520,0.01
2023/03/19,11:00,0,1360,150,0,150,2200,20,0,290,1090,0,330,10,2500,0.01
2023/03/19,12:00,0,1370,150,0,150,2200,10,0,290,1110,0,340,10,2480,0.01
2023/03/19,13:00,0,1390,120,0,150,2150,10,0,290,1100,0,310,10,2430,0.01
2023/03/19,14:00,0,1340,120,0,150,2120,20,0,290,1080,0,50,0,2380,0.01
2023/03/19,15:00,0,1330,110,0,150,1620,20,0,290,630,0,0,0,2310,0.01
2023/03/19,16:00,0,1420,130,0,170,920,20,0,170,150,0,0,0,2340,3.01
2023/03/19,17:00,0,1770,250,0,180,260,10,0,10,20,0,0,0,2500,13.85
2023/03/19,18:00,0,1970,290,0,180,0,10,0,330,70,0,0,0,2710,17.1
2023/03/19,19:00,0,2070,290,0,180,0,0,0,310,100,0,0,0,2750,17.19
2023/03/19,20:00,0,2160,200,0,180,0,0,0,300,130,0,0,0,2710,16.08
2023/03/19,21:00,0,2040,170,0,180,0,0,0,300,100,0,0,0,2590,15.5
2023/03/19,22:00,0,1970,130,0,180,0,0,0,0,170,0,0,0,2450,15.52
2023/03/19,23:00,0,1850,140,0,180,0,0,0,0,230,0,0,0,2400,12.96
2023/03/20,00:00,0,1690,100,0,180,0,10,0,0,360,0,0,0,2340,10.61
2023/03/20,01:00,0,1720,90,0,180,0,20,0,0,400,0,0,0,2410,10.54
2023/03/20,02:00,0,1780,90,0,180,0,10,0,0,560,0,0,0,2620,10.71
2023/03/20,03:00,0,1990,150,0,180,0,10,0,0,520,0,0,0,2850,11.42
2023/03/20,04:00,0,1990,150,0,180,0,0,0,0,610,0,0,0,2930,12.67
2023/03/20,05:00,0,2060,160,0,180,0,0,0,280,280,0,0,0,2960,11.8
2023/03/20,06:00,0,2090,180,0,180,90,10,0,20,380,0,0,0,2950,13.3
2023/03/20,07:00,0,1880,180,0,180,620,10,0,20,40,0,0,0,2930,10.32
2023/03/20,08:00,0,1780,110,0,180,1330,10,0,0,250,0,0,0,3160,6.21
2023/03/20,09:00,0,1390,110,0,180,1980,10,0,150,300,0,0,0,3220,7.02
2023/03/20,10:00,0,1360,110,0,180,2390,20,0,290,600,0,0,0,3170,3
2023/03/20,11:00,0,1350,130,0,180,2500,20,0,290,770,0,0,0,3120,1.51
2023/03/20,12:00,0,1460,140,0,180,2430,40,0,290,1010,0,0,0,2950,0.01
2023/03/20,13:00,0,1660,110,0,180,2020,50,0,290,630,0,0,0,3100,3.5
2023/03/20,14:00,0,1540,90,0,180,1610,70,0,290,160,0,0,0,3040,9.68
2023/03/20,15:00,0,1760,120,0,190,1120,90,0,0,290,0,0,0,2990,7.22
2023/03/20,16:00,0,2160,190,0,190,530,80,0,0,90,0,0,0,3060,10.81
2023/03/20,17:00,0,2830,310,0,190,120,70,0,0,540,0,0,0,2980,13.47
2023/03/20,18:00,0,2880,440,0,180,0,60,0,320,830,0,0,0,3050,14.14
2023/03/20,19:00,0,2820,400,0,180,0,70,0,330,810,0,0,0,2990,13.96
2023/03/20,20:00,0,2620,340,0,180,0,80,0,310,650,0,0,0,2880,14.04
2023/03/20,21:00,0,2450,160,0,180,0,80,0,290,420,0,0,0,2740,13.56
2023/03/20,22:00,0,2320,130,0,180,0,80,0,0,140,0,0,0,2570,12.44
2023/03/20,23:00,0,1920,140,0,180,0,80,0,0,190,0,0,0,2510,11.37
2023/03/21,00:00,0,1910,140,0,180,0,80,0,0,100,0,0,0,2410,11.65
2023/03/21,01:00,0,2160,110,0,180,0,90,0,0,80,0,0,0,2460,11.41
2023/03/21,02:00,0,2270,110,0,190,0,90,0,0,20,0,0,0,2640,11.61
2023/03/21,03:00,0,2440,130,0,190,0,100,0,0,20,0,0,0,2840,11.59
2023/03/21,04:00,0,2540,120,0,180,0,100,0,0,30,0,0,0,2910,11.99
2023/03/21,05:00,0,2430,110,0,180,0,90,0,0,10,0,0,0,2820,11.68
2023/03/21,06:00,0,2290,160,0,180,30,100,0,0,120,0,0,0,2640,10.91
2023/03/21,07:00,0,2370,180,0,180,140,90,0,20,300,0,0,0,2680,10.04
2023/03/21,08:00,0,2250,110,0,180,280,90,0,0,20,0,0,0,2890,9.43
2023/03/21,09:00,0,2130,150,0,180,340,100,0,0,130,0,0,0,3030,8.5
2023/03/21,10:00,0,2080,160,0,190,350,90,0,0,130,0,0,0,3000,5.66
2023/03/21,11:00,0,2100,160,0,190,380,90,0,150,210,0,0,0,2980,9.22
2023/03/21,12:00,0,2110,160,0,190,430,90,0,290,190,0,0,0,2880,9.34
2023/03/21,13:00,0,2360,170,0,190,340,80,0,150,40,0,0,0,2950,10.29
2023/03/21,14:00,0,2270,130,0,190,230,70,0,0,40,0,0,0,2930,10.34
2023/03/21,15:00,0,2180,120,0,200,170,70,0,0,150,0,0,0,2890,10.02
2023/03/21,16:00,0,2350,140,0,190,110,90,0,0,70,0,0,0,2950,11.78
2023/03/21,17:00,0,2530,310,0,190,30,80,0,20,140,0,0,0,3020,12.94
2023/03/21,18:00,0,2660,320,0,180,0,70,0,20,150,0,0,0,3100,13.38
2023/03/21,19:00,0,2620,260,0,180,0,70,0,20,110,0,0,0,3040,13.66
2023/03/21,20:00,0,2680,240,0,180,0,90,0,290,560,0,0,0,2920,13.08
2023/03/21,21:00,0,2640,200,0,180,0,90,0,300,630,0,0,0,2780,11.71
2023/03/21,22:00,0,2360,170,0,180,0,110,0,240,470,0,0,0,2590,11.17
2023/03/21,23:00,0,2350,170,0,180,0,90,0,230,490,0,0,0,2530,10.84
2023/03/22,00:00,0,2230,170,0,180,0,70,0,0,240,0,0,0,2410,10.8
2023/03/22,01:00,0,2190,180,0,180,0,70,0,0,170,0,0,0,2450,10.69
2023/03/22,02:00,0,2260,200,0,180,0,70,0,0,80,0,0,0,2630,11.11
2023/03/22,03:00,0,2450,220,0,180,0,60,0,0,100,0,0,0,2810,11.48
2023/03/22,04:00,0,2510,230,0,180,0,60,0,0,70,0,0,0,2910,11.45
2023/03/22,05:00,0,2410,310,0,180,0,50,0,20,110,0,0,0,2860,11.52
2023/03/22,06:00,0,2570,240,0,180,50,50,0,20,310,0,0,0,2800,11.45
2023/03/22,07:00,0,2570,170,0,180,330,50,0,0,460,0,0,0,2840,10.36
2023/03/22,08:00,0,2420,170,0,180,760,50,0,0,370,0,0,0,3210,6.75
2023/03/22,09:00,0,2350,160,0,180,1220,50,0,0,660,0,0,0,3300,6
2023/03/22,10:00,0,2400,190,0,190,1670,40,0,300,810,0,0,0,3380,2
2023/03/22,11:00,0,2030,160,0,190,1950,40,0,300,820,0,0,0,3250,1.51
2023/03/22,12:00,0,1660,170,0,200,2080,40,0,300,830,0,0,0,3020,0.51
2023/03/22,13:00,0,1730,150,0,200,2070,40,0,290,780,0,0,0,3120,7.35
2023/03/22,14:00,0,2250,130,0,200,1910,50,0,290,1160,0,0,0,3090,9.96
2023/03/22,15:00,0,2210,150,0,200,1410,60,0,290,740,0,0,0,3000,10.08
2023/03/22,16:00,0,2600,270,0,190,770,70,0,0,890,0,0,0,3010,11.12
2023/03/22,17:00,0,3120,420,0,190,230,80,0,30,1140,0,0,0,2930,13.47
2023/03/22,18:00,0,3190,390,0,180,0,80,0,20,860,0,0,0,3000,13.93
2023/03/22,19:00,0,3190,320,0,180,0,90,0,10,870,0,0,0,2920,13.76
2023/03/22,20:00,0,3120,280,0,180,0,110,0,0,880,0,0,0,2810,13.38
2023/03/22,21:00,0,3060,170,0,180,0,120,0,0,880,0,0,0,2650,12.45
2023/03/22,22:00,0,2960,160,0,180,0,130,0,0,900,0,0,0,2530,11
2023/03/22,23:00,0,2730,160,0,180,0,130,0,0,690,0,0,0,2510,10.07
2023/03/23,00:00,0,2770,170,0,180,0,130,0,0,840,0,0,0,2410,9.37
2023/03/23,01:00,0,2760,170,0,180,0,140,0,0,820,0,0,0,2430,9.35
2023/03/23,02:00,0,2780,170,0,180,0,140,0,0,680,0,0,0,2590,10.26
2023/03/23,03:00,0,2690,190,0,180,0,140,0,0,420,0,0,0,2780,10.76
2023/03/23,04:00,0,2640,160,0,180,0,140,0,0,300,0,0,0,2820,10.86
2023/03/23,05:00,0,2590,160,0,180,0,150,0,0,330,0,0,0,2750,10.71
2023/03/23,06:00,0,2630,140,0,180,20,150,0,0,470,0,0,0,2650,10.8
2023/03/23,07:00,0,2780,190,0,190,60,130,0,20,630,0,0,0,2740,11.22
2023/03/23,08:00,0,2760,220,0,190,130,140,0,20,360,0,0,0,3100,12.95
2023/03/23,09:00,0,2440,270,0,170,230,150,0,20,20,0,0,0,3260,14.08
2023/03/23,10:00,0,2340,320,0,170,310,140,0,10,40,0,0,0,3250,14.34
2023/03/23,11:00,0,2350,350,0,170,360,150,0,10,200,0,0,0,3190,13.07
2023/03/23,12:00,0,2130,340,0,170,500,150,0,20,320,0,0,0,2990,11.56
2023/03/23,13:00,0,2170,380,0,170,870,130,0,110,560,0,0,0,3050,12.6
2023/03/23,14:00,0,2600,430,0,170,960,100,0,180,940,0,0,0,3140,12.24
2023/03/23,15:00,0,2390,430,0,170,840,80,0,40,840,0,0,0,3110,13.06
2023/03/23,16:00,0,2600,470,0,170,470,60,0,40,690,0,0,0,3120,14.19
2023/03/23,17:00,0,2850,470,0,170,130,40,0,50,680,0,0,0,3030,14.21
2023/03/23,18:00,0,2810,470,0,170,0,30,0,40,480,0,0,0,3040,14.17
2023/03/23,19:00,0,2970,470,0,170,0,40,0,40,740,0,0,0,2950,13.82
2023/03/23,20:00,0,2740,440,0,170,0,50,0,330,910,0,0,0,2820,12.38
2023/03/23,21:00,0,2720,420,0,170,0,40,0,340,1010,0,0,0,2680,11.3
2023/03/23,22:00,0,2790,420,0,170,0,40,0,50,950,0,0,0,2520,11.22
2023/03/23,23:00,0,2690,420,0,170,0,40,0,40,880,0,0,0,2480,9.96
2023/03/24,00:00,0,2690,400,0,170,0,60,0,30,960,0,0,0,2390,9.75
2023/03/24,01:00,0,2760,410,0,170,0,60,0,30,1020,0,0,0,2410,9.41
2023/03/24,02:00,0,2780,400,0,170,0,60,0,20,880,0,0,0,2550,10.23
2023/03/24,03:00,0,2810,400,0,170,0,50,0,30,740,0,0,0,2720,10.6
2023/03/24,04:00,0,2830,410,0,170,0,40,0,30,700,0,0,0,2780,10.6
2023/03/24,05:00,0,2790,430,0,170,0,30,0,30,740,0,0,0,2710,10.41
2023/03/24,06:00,0,2930,440,0,170,40,30,0,30,1030,0,0,0,2610,10.4
2023/03/24,07:00,0,2960,410,0,170,170,40,0,20,1130,0,0,0,2640,9.98
2023/03/24,08:00,0,2830,430,0,170,490,30,0,20,1010,0,0,0,2960,11.26
2023/03/24,09:00,0,2390,420,0,170,890,20,0,20,890,0,0,0,3020,11.28
2023/03/24,10:00,0,2330,470,0,170,1120,20,0,20,1090,0,0,0,3040,10.26
2023/03/24,11:00,0,2290,410,0,170,1220,30,0,20,1120,0,0,0,3020,10.07
2023/03/24,12:00,0,2210,390,0,170,1330,40,0,20,1260,0,0,0,2900,8.37
2023/03/24,13:00,0,2400,360,0,170,1130,40,0,0,1090,0,0,0,3010,9.75
2023/03/24,14:00,0,2410,330,0,180,910,50,0,0,920,0,0,0,2960,8.27
2023/03/24,15:00,0,2710,340,0,180,590,50,0,10,930,0,0,0,2950,9.55
2023/03/24,16:00,0,2900,350,0,180,260,70,0,20,780,0,0,0,3000,11.14
2023/03/24,17:00,0,2980,450,0,180,70,60,0,20,820,0,0,0,2940,13.06
2023/03/24,18:00,0,3180,530,0,180,0,60,0,30,1010,0,0,0,2970,13.79
2023/03/24,19:00,0,3160,500,0,180,0,60,0,30,1080,0,0,0,2850,13.01
2023/03/24,20:00,0,2980,400,0,180,0,60,0,240,1110,0,0,0,2750,11.4
2023/03/24,21:00,0,2980,400,0,180,0,50,0,10,1030,0,0,0,2590,11.17
2023/03/24,22:00,0,2870,360,0,180,0,40,0,0,980,0,0,0,2470,10.77
2023/03/24,23:00,0,2790,320,0,180,0,40,0,0,890,0,0,0,2440,10.04
2023/03/25,00:00,0,2720,310,0,180,0,40,0,0,910,0,0,0,2340,9.62
2023/03/25,01:00,0,2720,320,0,180,0,50,0,0,910,0,0,0,2360,9.3
2023/03/25,02:00,0,2720,330,0,180,0,70,0,0,780,0,0,0,2520,10.48
2023/03/25,03:00,0,2840,340,0,180,0,70,0,0,710,0,0,0,2720,11.03
2023/03/25,04:00,0,2810,310,0,160,0,90,0,0,580,0,0,0,2790,11.03
2023/03/25,05:00,0,2830,320,0,130,0,100,0,0,660,0,0,0,2720,9.32
2023/03/25,06:00,0,2870,330,0,130,20,120,0,0,950,0,0,0,2520,9.16
2023/03/25,07:00,0,3100,300,0,130,160,120,0,30,1340,0,0,0,2500,8.91
2023/03/25,08:00,0,2450,290,0,130,450,120,0,0,770,0,0,0,2670,9.31
2023/03/25,09:00,0,2110,330,0,130,820,90,0,0,780,0,0,0,2700,10.47
2023/03/25,10:00,0,2090,300,0,130,1310,70,0,0,1160,0,0,0,2740,9.67
2023/03/25,11:00,0,2100,340,0,130,1490,60,0,10,1390,0,0,0,2720,7.09
2023/03/25,12:00,0,2010,330,0,130,1490,50,0,130,1230,0,0,0,2650,4.68
2023/03/25,13:00,0,2000,350,0,130,1210,50,0,0,1110,0,0,0,2630,9.04
2023/03/25,14:00,0,2010,350,0,130,1170,40,0,0,1130,0,0,0,2570,9.84
2023/03/25,15:00,0,2160,340,0,130,710,40,0,0,860,0,0,0,2520,7.29
2023/03/25,16:00,0,2280,330,0,130,350,30,0,10,570,0,0,0,2560,9.91
2023/03/25,17:00,0,2680,440,0,130,60,20,0,20,690,0,0,0,2660,11.4
2023/03/25,18:00,0,2860,480,0,130,0,20,0,20,760,0,0,0,2750,11.86
2023/03/25,19:00,0,2870,430,0,130,0,20,0,20,780,0,0,0,2690,11.91
2023/03/25,20:00,0,2930,380,0,130,0,20,0,0,860,0,0,0,2600,11.3
2023/03/25,21:00,0,2870,350,0,130,0,10,0,0,880,0,0,0,2480,10.46
2023/03/25,22:00,0,2690,330,0,130,0,10,0,0,780,0,0,0,2380,9.33
2023/03/25,23:00,0,2530,300,0,130,0,20,0,0,630,0,0,0,2350,9.4
2023/03/26,00:00,0,2410,260,0,130,0,10,0,0,560,0,0,0,2250,9.78
2023/03/26,01:00,0,2410,260,0,130,0,10,0,0,560,0,0,0,2250,9.32
2023/03/26,02:00,0,2410,260,0,130,0,40,0,0,410,0,0,0,2430,10.53
2023/03/26,03:00,0,2540,290,0,130,0,60,0,0,370,0,0,0,2650,10.65
2023/03/26,04:00,0,2570,340,0,130,0,70,0,0,360,0,0,0,2750,10.9
2023/03/26,05:00,0,2520,340,0,130,0,50,0,0,380,0,0,0,2660,8.33
2023/03/26,06:00,0,2570,330,0,130,20,60,0,20,720,0,0,0,2410,5.74
2023/03/26,07:00,0,2710,360,0,130,90,80,0,20,1030,0,0,0,2360,9.15
2023/03/26,08:00,0,2360,340,0,130,250,100,0,250,410,0,0,0,2520,10.7
2023/03/26,09:00,0,1950,370,0,130,410,100,0,0,370,0,0,0,2590,11.11
2023/03/26,10:00,0,1930,410,0,150,480,130,0,0,490,0,0,0,2610,10.77
2023/03/26,11:00,0,1980,420,0,160,470,120,0,0,550,0,0,0,2600,9.63
2023/03/26,12:00,0,1950,410,0,160,400,120,0,0,440,0,0,0,2600,9.25
2023/03/26,13:00,0,1910,390,0,170,390,130,0,0,450,0,0,0,2540,8.91
2023/03/26,14:00,0,1930,400,0,180,390,130,0,10,550,0,0,0,2490,8.91
2023/03/26,15:00,0,2090,450,0,180,320,130,0,30,710,0,0,0,2490,8.22
2023/03/26,16:00,0,2250,440,0,180,240,140,0,40,780,0,0,0,2510,8.91
2023/03/26,17:00,0,2580,460,0,180,100,150,0,40,880,0,0,0,2630,9.24
2023/03/26,18:00,0,2840,510,0,180,0,160,0,40,930,0,0,0,2800,10.43
2023/03/26,19:00,0,2670,460,0,180,0,140,0,250,910,0,0,0,2790,10.51
2023/03/26,20:00,0,2750,470,0,180,0,140,0,80,920,0,0,0,2700,9.91
2023/03/26,21:00,0,2670,430,0,180,0,150,0,20,870,0,0,0,2580,9.32
2023/03/26,22:00,0,2640,400,0,180,0,150,0,30,1000,0,0,0,2400,9.23
2023/03/26,23:00,0,2510,400,0,180,0,150,0,30,950,0,0,0,2320,7.33
2023/03/27,00:00,0,2060,380,0,180,0,140,0,30,570,0,0,0,2220,9.08
2023/03/27,01:00,0,1960,380,0,180,0,120,0,30,410,0,0,0,2260,7.28
2023/03/27,02:00,0,2000,400,0,180,0,110,0,30,260,0,0,0,2460,9.24
2023/03/27,03:00,0,2130,420,0,180,0,90,0,30,160,0,0,0,2690,9.17
2023/03/27,04:00,0,2220,420,0,180,0,90,0,30,130,0,0,0,2810,9.31
2023/03/27,05:00,0,2220,450,0,180,0,90,0,40,170,0,0,0,2810,9.42
2023/03/27,06:00,0,2150,450,0,170,120,100,0,30,300,0,0,0,2720,9.83
2023/03/27,07:00,0,1870,400,0,170,590,110,0,10,420,0,0,0,2730,8.04
2023/03/27,08:00,0,1580,390,0,170,1270,80,0,0,390,0,0,0,3100,1.62
2023/03/27,09:00,0,1400,380,0,170,1900,40,0,150,470,0,0,0,3270,10.15
2023/03/27,10:00,0,1350,340,0,180,2350,30,0,300,720,0,0,0,3230,9.68
2023/03/27,11:00,0,1400,410,0,170,2510,20,0,310,1000,0,0,0,3200,3.5
2023/03/27,12:00,0,1320,430,0,160,2490,20,0,300,1110,0,0,0,3010,0.01
2023/03/27,13:00,0,1510,410,0,170,2180,20,0,170,1000,0,0,0,3120,7.17
2023/03/27,14:00,0,1610,360,0,190,1510,40,0,0,610,0,0,0,3100,5.49
2023/03/27,15:00,0,1700,370,0,190,910,50,0,20,260,0,0,0,2980,5
2023/03/27,16:00,0,2010,400,0,190,650,50,0,20,430,0,0,0,2890,9.1
2023/03/27,17:00,0,2500,470,0,190,280,40,0,20,610,0,0,0,2890,11.78
2023/03/27,18:00,0,2690,510,0,190,10,40,0,320,750,0,0,0,3010,14.65
2023/03/27,19:00,0,2720,520,0,200,0,30,0,340,820,0,0,0,2990,14.51
2023/03/27,20:00,0,2650,450,0,200,0,20,0,320,740,0,0,0,2900,13.12
2023/03/27,21:00,0,2460,390,0,200,0,20,0,20,330,0,0,0,2760,11.79
2023/03/27,22:00,0,2380,360,0,200,0,10,0,20,380,0,0,0,2590,11.34
2023/03/27,23:00,0,2130,350,0,200,0,10,0,0,180,0,0,0,2510,10.21
2023/03/28,00:00,0,2030,330,0,200,0,20,0,0,170,0,0,0,2410,9.91
2023/03/28,01:00,0,2040,340,0,200,0,30,0,10,180,0,0,0,2440,9.32
2023/03/28,02:00,0,2150,350,0,200,0,40,0,30,140,0,0,0,2630,10.66
2023/03/28,03:00,0,2140,360,0,200,0,40,0,40,60,0,0,0,2840,11.09
2023/03/28,04:00,0,2120,380,0,200,0,60,0,40,160,0,0,0,2960,11.92
2023/03/28,05:00,0,2100,390,0,200,0,60,0,50,180,0,0,0,2980,11.86
2023/03/28,06:00,0,2100,400,0,200,140,60,0,40,10,0,0,0,2950,11.91
2023/03/28,07:00,0,1810,400,0,190,730,70,0,30,270,0,0,0,2960,9.34
2023/03/28,08:00,0,1510,340,0,190,1450,60,0,20,400,0,0,0,3170,2.14
2023/03/28,09:00,0,1350,360,0,190,2070,50,0,290,480,0,0,0,3250,1.35
2023/03/28,10:00,0,1240,340,0,180,2450,50,0,300,740,0,0,0,3220,0.11
2023/03/28,11:00,0,1300,330,0,170,2560,40,0,310,940,0,0,0,3150,0.01
2023/03/28,12:00,0,1280,330,0,160,2570,40,0,310,1100,0,0,0,2970,0.01
2023/03/28,13:00,0,1320,280,0,170,2490,40,0,290,930,0,0,0,3080,0.01
2023/03/28,14:00,0,1310,320,0,190,2230,50,0,0,1060,0,0,0,3040,0.51
2023/03/28,15:00,0,1520,360,0,190,1690,40,0,20,910,0,0,0,2910,0.01
2023/03/28,16:00,0,1740,350,0,190,990,40,0,20,400,0,0,0,2930,3.01
2023/03/28,17:00,0,2120,410,0,190,310,30,0,30,180,0,0,0,2910,11.7
2023/03/28,18:00,0,2470,490,0,190,10,40,0,330,540,0,0,0,2990,14.69
2023/03/28,19:00,0,2600,490,0,190,0,40,0,340,680,0,0,0,2980,14.3
2023/03/28,20:00,0,2280,430,0,190,0,30,0,330,380,0,0,0,2880,12.75
2023/03/28,21:00,0,2090,410,0,190,0,30,0,330,300,0,0,0,2750,11.36
2023/03/28,22:00,0,2160,340,0,190,0,20,0,330,460,0,0,0,2580,10.82
2023/03/28,23:00,0,2070,310,0,190,0,10,0,10,80,0,0,0,2510,9.67
2023/03/29,00:00,0,2140,290,0,190,0,10,0,0,230,0,0,0,2400,9.3
2023/03/29,01:00,0,2270,290,0,190,0,0,0,0,310,0,0,0,2440,9.17
2023/03/29,02:00,0,2270,310,0,190,0,10,0,0,150,0,0,0,2630,9.91
2023/03/29,03:00,0,2420,340,0,190,0,10,0,20,110,0,0,0,2870,10.61
2023/03/29,04:00,0,2460,390,0,190,0,10,0,30,110,0,0,0,2970,11.23
2023/03/29,05:00,0,2530,370,0,190,0,10,0,100,220,0,0,0,2980,11.48
