,,Chugoku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Chugoku
2023/12/12,22:00,0,5582,203,0,248,0,98,-19,0,28,0,0,0,6139,10.25
2023/12/12,23:00,0,5282,189,0,249,0,89,-9,0,64,0,0,0,5864,9.6
2023/12/13,00:00,0,5675,176,0,249,0,82,0,20,0,-586,0,0,5616,11.23
2023/12/13,01:00,0,5828,161,0,249,0,82,-55,0,0,-604,0,0,5661,11.33
2023/12/13,02:00,0,5776,158,0,249,0,68,-54,0,0,-290,0,0,5907,11.8
2023/12/13,03:00,0,5935,162,0,249,0,45,-17,0,0,-75,0,0,6297,10.8
2023/12/13,04:00,0,6011,159,0,248,0,28,0,0,114,0,0,0,6561,11.52
2023/12/13,05:00,0,6101,153,0,249,0,15,0,89,76,0,0,0,6683,11.8
2023/12/13,06:00,0,6479,157,0,251,0,17,0,208,0,-252,0,0,6859,12.23
2023/12/13,07:00,0,6512,148,0,250,188,27,0,181,0,-278,0,0,7027,12.23
2023/12/13,08:00,0,6187,158,0,247,1326,14,0,89,0,-640,0,0,7382,11.93
2023/12/13,09:00,0,5181,163,0,240,2456,9,-419,0,0,-536,0,0,7095,7.9
2023/12/13,10:00,0,4378,150,0,237,3200,11,-798,0,0,-572,0,0,6606,5.19
2023/12/13,11:00,0,3999,153,0,232,3574,25,-704,0,0,-874,0,0,6405,7.12
2023/12/13,12:00,0,3730,147,0,233,3618,24,-1049,0,0,-757,0,0,5945,7.13
2023/12/13,13:00,0,3794,146,0,231,3296,17,-964,0,0,-301,0,0,6218,5.06
2023/12/13,14:00,0,4005,139,0,230,2565,21,-594,0,78,0,0,0,6443,2.56
2023/12/13,15:00,0,4792,150,0,232,1477,20,0,203,0,-46,0,0,6828,6.61
2023/12/13,16:00,0,5704,206,0,238,335,22,0,573,57,0,0,0,7134,13.94
2023/12/13,17:00,0,6237,188,0,239,0,32,0,446,60,0,0,0,7202,14.33
2023/12/13,18:00,0,6309,194,0,241,0,18,0,420,86,0,0,0,7268,14.24
2023/12/13,19:00,0,6288,163,0,240,0,13,0,373,0,-14,0,0,7063,13.73
2023/12/13,20:00,0,6221,152,0,240,0,18,0,232,0,-36,0,0,6827,13.69
2023/12/13,21:00,0,6127,148,0,240,0,34,0,224,0,-169,0,0,6604,13.2
2023/12/13,22:00,0,6013,160,0,239,0,91,0,126,0,-335,0,0,6295,12.9
2023/12/13,23:00,0,5723,142,0,241,0,112,0,135,0,-371,0,0,5981,12.27
2023/12/14,00:00,0,5715,129,0,239,0,93,0,69,0,-417,0,0,5830,10.66
2023/12/14,01:00,0,5587,127,0,239,0,86,0,0,0,-295,0,0,5744,8.29
2023/12/14,02:00,0,5745,114,0,238,0,62,0,0,0,-82,0,0,6077,10.41
2023/12/14,03:00,0,5894,123,0,237,0,49,0,125,73,0,0,0,6501,9.96
2023/12/14,04:00,0,6260,126,0,238,0,39,0,126,0,-25,0,0,6764,9.85
2023/12/14,05:00,0,6271,133,0,239,0,42,0,22,120,0,0,0,6827,10.31
2023/12/14,06:00,0,6594,133,0,240,0,38,0,0,92,0,0,0,7096,11.82
2023/12/14,07:00,0,6642,144,0,239,99,42,0,0,72,0,0,0,7237,13.23
2023/12/14,08:00,0,6670,176,0,236,618,41,0,85,0,-204,0,0,7622,11.82
2023/12/14,09:00,0,5866,171,0,235,1438,37,0,0,0,-176,0,0,7572,10
2023/12/14,10:00,0,5236,149,0,235,2176,33,0,0,0,-494,0,0,7334,9.33
2023/12/14,11:00,0,5188,138,0,236,1930,27,-475,0,216,0,0,0,7259,10.4
2023/12/14,12:00,0,5149,132,0,236,1387,22,-932,0,799,0,0,0,6792,5.33
2023/12/14,13:00,0,5304,131,0,234,1030,17,-28,0,488,0,0,0,7178,5.27
2023/12/14,14:00,0,6108,152,0,234,624,12,0,159,28,0,0,0,7316,8
2023/12/14,15:00,0,6333,163,0,236,269,24,0,59,419,0,0,0,7502,11.67
2023/12/14,16:00,0,6713,150,0,239,32,35,0,89,272,0,0,0,7530,13.67
2023/12/14,17:00,0,6749,155,0,241,0,54,0,89,260,0,0,0,7549,14.09
2023/12/14,18:00,0,6841,184,0,243,0,71,0,0,174,0,0,0,7514,14.09
2023/12/14,19:00,0,6742,171,0,243,0,89,0,22,0,-49,0,0,7218,13.55
2023/12/14,20:00,0,6855,139,0,243,0,103,0,0,0,-361,0,0,6979,12.73
2023/12/14,21:00,0,6482,158,0,243,0,104,0,0,0,-326,0,0,6661,12.57
2023/12/14,22:00,0,5739,172,0,243,0,119,0,0,0,-55,0,0,6218,11.4
2023/12/14,23:00,0,5776,155,0,244,0,125,0,0,0,-282,0,0,6018,10.8
2023/12/15,00:00,0,5610,128,0,243,0,114,0,0,0,-384,0,0,5712,8.22
2023/12/15,01:00,0,5592,123,0,243,0,115,0,0,0,-392,0,0,5681,5.12
2023/12/15,02:00,0,5569,128,0,242,0,110,0,0,0,-137,0,0,5912,8.29
2023/12/15,03:00,0,5869,143,0,242,0,123,0,0,0,-28,0,0,6348,7.44
2023/12/15,04:00,0,6176,156,0,242,0,139,0,0,0,-136,0,0,6577,7.37
2023/12/15,05:00,0,6189,164,0,243,0,168,0,0,0,-234,0,0,6530,7.78
2023/12/15,06:00,0,6420,162,0,244,0,172,0,0,0,-328,0,0,6670,8.61
2023/12/15,07:00,0,6325,151,0,244,44,169,0,21,0,-76,0,0,6878,10.68
2023/12/15,08:00,0,6480,179,0,242,281,167,0,72,0,-38,0,0,7382,12.14
2023/12/15,09:00,0,6333,184,0,241,513,173,0,79,164,0,0,0,7688,11.78
2023/12/15,10:00,0,6201,148,0,244,721,180,0,126,0,-210,0,0,7410,11.15
2023/12/15,11:00,0,6109,147,0,245,1110,173,0,20,0,-518,0,0,7286,11.62
2023/12/15,12:00,0,5617,140,0,246,1469,174,-302,0,0,-537,0,0,6806,9.62
2023/12/15,13:00,0,5537,143,0,244,1344,172,-170,0,0,-355,0,0,6916,11.27
2023/12/15,14:00,0,5767,148,0,244,1168,175,-191,0,0,-353,0,0,6958,10.4
2023/12/15,15:00,0,6091,166,0,245,600,180,0,0,0,-256,0,0,7027,11.01
2023/12/15,16:00,0,6362,190,0,245,122,165,0,0,0,-46,0,0,7039,12.47
2023/12/15,17:00,0,6264,179,0,246,0,157,-22,0,168,0,0,0,6992,12.9
2023/12/15,18:00,0,6334,202,0,249,0,139,0,0,16,0,0,0,6939,12.35
2023/12/15,19:00,0,6100,199,0,248,0,69,0,0,36,0,0,0,6653,11.33
2023/12/15,20:00,0,5957,170,0,248,0,46,0,0,0,-30,0,0,6391,11.35
2023/12/15,21:00,0,5722,165,0,247,0,42,0,0,0,-24,0,0,6152,11.01
2023/12/15,22:00,0,5501,167,0,247,0,45,0,0,0,-187,0,0,5773,9.69
2023/12/15,23:00,0,5411,154,0,249,0,56,-18,0,0,-323,0,0,5529,8.7
2023/12/16,00:00,0,5381,138,0,248,0,46,-2,0,0,-516,0,0,5296,8.07
2023/12/16,01:00,0,5303,145,0,248,0,29,0,0,0,-487,0,0,5239,8.02
2023/12/16,02:00,0,5282,153,0,248,0,22,0,0,0,-220,0,0,5486,8.25
2023/12/16,03:00,0,5653,158,0,248,0,55,0,0,0,-240,0,0,5873,8.92
2023/12/16,04:00,0,5762,168,0,248,0,60,0,0,0,-184,0,0,6054,9.35
2023/12/16,05:00,0,5720,171,0,250,0,67,0,0,0,-348,0,0,5859,9.43
2023/12/16,06:00,0,5773,176,0,250,0,88,0,0,0,-644,0,0,5644,9.8
2023/12/16,07:00,0,5992,178,0,250,76,118,0,0,0,-826,0,0,5788,10.8
2023/12/16,08:00,0,6047,204,0,247,344,135,0,0,0,-744,0,0,6235,11.53
2023/12/16,09:00,0,5775,201,0,247,559,131,-303,0,0,-319,0,0,6290,11.97
2023/12/16,10:00,0,5654,189,0,248,801,139,-412,0,0,-386,0,0,6233,12.19
2023/12/16,11:00,0,5532,185,0,248,807,191,-554,0,0,-79,0,0,6330,11.83
2023/12/16,12:00,0,5326,178,0,248,576,209,-301,0,0,-59,0,0,6177,11.22
2023/12/16,13:00,0,5474,172,0,246,364,209,0,0,0,-90,0,0,6375,12.1
2023/12/16,14:00,0,5609,174,0,246,303,204,-14,0,0,-232,0,0,6291,12.53
2023/12/16,15:00,0,5730,185,0,247,228,205,-249,0,0,-174,0,0,6172,11.68
2023/12/16,16:00,0,6163,200,0,248,62,215,0,0,0,-534,0,0,6354,11.07
2023/12/16,17:00,0,6213,216,0,249,0,215,0,0,0,-281,0,0,6614,12.23
2023/12/16,18:00,0,6302,241,0,251,0,222,0,28,0,-355,0,0,6690,12.22
2023/12/16,19:00,0,6128,239,0,249,0,223,0,29,0,-264,0,0,6604,11.84
2023/12/16,20:00,0,6012,215,0,248,0,211,0,9,0,-264,0,0,6431,12.23
2023/12/16,21:00,0,5895,215,0,248,0,193,0,0,0,-341,0,0,6210,11.78
2023/12/16,22:00,0,5629,182,0,248,0,190,0,0,0,-342,0,0,5906,10.8
2023/12/16,23:00,0,5588,169,0,250,0,179,0,0,0,-430,0,0,5755,9.03
2023/12/17,00:00,0,5479,161,0,245,0,184,0,0,0,-472,0,0,5597,9.41
2023/12/17,01:00,0,5441,160,0,245,0,184,0,0,0,-414,0,0,5617,8.12
2023/12/17,02:00,0,5593,159,0,245,0,170,0,15,0,-164,0,0,6018,8.01
2023/12/17,03:00,0,5754,160,0,245,0,168,0,7,144,0,0,0,6477,5
2023/12/17,04:00,0,5860,161,0,244,0,177,0,0,189,0,0,0,6631,5.06
2023/12/17,05:00,0,5873,156,0,246,0,168,0,1,106,0,0,0,6550,7
2023/12/17,06:00,0,5662,143,0,247,0,178,0,29,259,0,0,0,6518,8.06
2023/12/17,07:00,0,5841,148,0,247,110,188,0,29,177,0,0,0,6741,8.63
2023/12/17,08:00,0,5598,176,0,245,875,189,0,1,0,-29,0,0,7055,7
2023/12/17,09:00,0,5057,182,0,245,1724,185,-75,0,0,-249,0,0,7068,8.65
2023/12/17,10:00,0,5000,179,0,246,2142,178,-681,0,0,-154,0,0,6909,10.16
2023/12/17,11:00,0,5123,168,0,246,2165,169,-908,0,0,-95,0,0,6868,9.4
2023/12/17,12:00,0,4826,164,0,246,2107,165,-933,0,204,0,0,0,6779,8.03
2023/12/17,13:00,0,5012,190,0,245,1876,155,-485,0,0,-280,0,0,6713,8.63
2023/12/17,14:00,0,5157,190,0,245,1502,133,-39,0,0,-446,0,0,6743,10.09
2023/12/17,15:00,0,5509,200,0,246,894,121,0,0,0,-84,0,0,6885,9.4
2023/12/17,16:00,0,6368,212,0,246,203,105,0,0,76,0,0,0,7210,12.4
2023/12/17,17:00,0,6873,201,0,246,0,99,0,0,426,0,0,0,7846,14.75
2023/12/17,18:00,0,6934,215,0,247,0,85,0,0,562,0,0,0,8043,15.05
2023/12/17,19:00,0,6858,200,0,242,0,85,0,77,485,0,0,0,7947,15.24
2023/12/17,20:00,0,6766,176,0,241,0,81,0,55,429,0,0,0,7748,15.15
2023/12/17,21:00,0,6821,168,0,241,0,79,0,30,98,0,0,0,7437,14.04
2023/12/17,22:00,0,6306,171,0,240,0,74,0,29,121,0,0,0,6941,12.32
2023/12/17,23:00,0,5931,164,0,242,0,70,0,18,195,0,0,0,6620,10.81
2023/12/18,00:00,0,5647,145,0,243,0,68,0,0,391,0,0,0,6494,10.86
2023/12/18,01:00,0,5491,145,0,243,0,68,0,0,514,0,0,0,6461,10.95
2023/12/18,02:00,0,5470,150,0,242,0,66,-1,0,724,0,0,0,6651,11.21
2023/12/18,03:00,0,5504,139,0,242,0,63,-37,0,994,0,0,0,6905,10.4
2023/12/18,04:00,0,6028,146,0,242,0,50,0,0,654,0,0,0,7120,10.56
2023/12/18,05:00,0,6308,152,0,243,0,43,0,0,533,0,0,0,7280,11.01
2023/12/18,06:00,0,6596,163,0,245,0,35,0,149,626,0,0,0,7813,14.13
2023/12/18,07:00,0,6719,144,0,244,92,26,0,192,894,0,0,0,8311,17.41
2023/12/18,08:00,0,6914,151,0,241,882,18,0,227,545,0,0,0,8977,17.67
2023/12/18,09:00,0,6518,159,0,239,1747,18,0,240,93,0,0,0,9014,15.13
2023/12/18,10:00,0,6152,171,0,240,2316,17,0,109,0,-362,0,0,8643,12.37
2023/12/18,11:00,0,5823,182,0,240,2412,17,-169,0,0,-96,0,0,8410,12.81
2023/12/18,12:00,0,5938,174,0,242,2139,18,-575,0,104,0,0,0,8039,11.27
2023/12/18,13:00,0,5899,178,0,238,1557,13,-126,0,480,0,0,0,8239,12.73
2023/12/18,14:00,0,6266,188,0,238,1077,9,0,99,416,0,0,0,8293,12.65
2023/12/18,15:00,0,7013,180,0,239,554,8,0,29,308,0,0,0,8331,15.44
2023/12/18,16:00,0,7484,204,0,240,92,14,0,239,298,0,0,0,8571,24.39
2023/12/18,17:00,0,7633,192,0,241,0,13,0,334,368,0,0,0,8780,26.77
2023/12/18,18:00,0,7699,189,0,243,0,7,0,314,342,0,0,0,8795,24.89
2023/12/18,19:00,0,7613,195,0,242,0,5,0,198,318,0,0,0,8571,22.23
2023/12/18,20:00,0,7124,181,0,242,0,6,0,7,661,0,0,0,8221,18.27
2023/12/18,21:00,0,6911,174,0,242,0,6,0,0,547,0,0,0,7880,15.62
2023/12/18,22:00,0,6764,165,0,242,0,9,0,0,209,0,0,0,7389,14.64
2023/12/18,23:00,0,6455,154,0,244,0,13,-3,0,94,0,0,0,6958,12.28
2023/12/19,00:00,0,6240,152,0,246,0,17,-438,0,460,0,0,0,6676,12.44
2023/12/19,01:00,0,6072,160,0,246,0,15,-731,0,904,0,0,0,6666,12.63
2023/12/19,02:00,0,5872,166,0,245,0,6,-697,0,1270,0,0,0,6862,12.84
2023/12/19,03:00,0,6031,140,0,244,0,6,-337,0,1118,0,0,0,7203,11.73
2023/12/19,04:00,0,6416,147,0,244,0,7,0,0,583,0,0,0,7396,11.37
2023/12/19,05:00,0,6834,160,0,245,0,5,0,19,227,0,0,0,7491,11.91
2023/12/19,06:00,0,6939,196,0,247,0,6,0,29,597,0,0,0,8013,14.16
2023/12/19,07:00,0,6991,193,0,246,57,6,0,86,888,0,0,0,8467,19.42
2023/12/19,08:00,0,7276,220,0,243,302,4,0,221,680,0,0,0,8946,20.54
2023/12/19,09:00,0,7054,186,0,241,566,5,0,129,972,0,0,0,9153,19.26
2023/12/19,10:00,0,6863,171,0,242,760,6,0,0,934,0,0,0,8975,14.15
2023/12/19,11:00,0,6764,165,0,242,777,2,0,0,921,0,0,0,8871,13.69
2023/12/19,12:00,0,6416,169,0,244,747,3,-18,0,765,0,0,0,8325,11.8
2023/12/19,13:00,0,6790,166,0,241,745,2,0,53,578,0,0,0,8576,13.57
2023/12/19,14:00,0,7184,169,0,241,507,1,0,273,310,0,0,0,8685,13.97
2023/12/19,15:00,0,7277,160,0,242,277,1,0,95,502,0,0,0,8555,16.12
2023/12/19,16:00,0,7472,203,0,244,63,1,0,48,709,0,0,0,8739,19.29
2023/12/19,17:00,0,7479,196,0,246,0,1,0,210,716,0,0,0,8847,20.4
2023/12/19,18:00,0,7428,201,0,248,0,8,0,137,796,0,0,0,8818,19.34
2023/12/19,19:00,0,7369,183,0,247,0,11,0,0,700,0,0,0,8510,17.4
2023/12/19,20:00,0,7192,180,0,247,0,11,0,0,627,0,0,0,8256,15.64
2023/12/19,21:00,0,7023,174,0,247,0,15,0,0,383,0,0,0,7842,14.55
2023/12/19,22:00,0,6558,193,0,246,0,17,0,0,348,0,0,0,7362,13.07
2023/12/19,23:00,0,6285,193,0,248,0,17,0,0,303,0,0,0,7046,12.08
2023/12/20,00:00,0,6155,158,0,247,0,17,-287,0,486,0,0,0,6776,12.62
2023/12/20,01:00,0,6016,156,0,246,0,20,-293,0,540,0,0,0,6686,12.01
2023/12/20,02:00,0,6073,158,0,246,0,50,-137,0,550,0,0,0,6940,11.76
2023/12/20,03:00,0,6560,148,0,245,0,83,0,0,280,0,0,0,7316,11.39
2023/12/20,04:00,0,6728,179,0,245,0,90,0,0,271,0,0,0,7514,11.8
2023/12/20,05:00,0,7077,161,0,247,0,96,0,0,128,0,0,0,7709,12.79
2023/12/20,06:00,0,7195,157,0,248,0,93,0,57,354,0,0,0,8104,13.67
2023/12/20,07:00,0,7147,178,0,248,67,96,0,49,734,0,0,0,8518,15.06
2023/12/20,08:00,0,7286,194,0,245,616,111,0,128,494,0,0,0,9074,15.07
2023/12/20,09:00,0,6878,219,0,244,1316,131,0,12,280,0,0,0,9081,13.4
2023/12/20,10:00,0,6613,181,0,245,1393,128,0,0,302,0,0,0,8862,11.92
2023/12/20,11:00,0,6459,165,0,244,1166,126,-254,0,673,0,0,0,8578,11.58
2023/12/20,12:00,0,6267,137,0,247,1626,114,-717,0,327,0,0,0,8001,10
2023/12/20,13:00,0,6567,147,0,244,1383,119,-571,0,438,0,0,0,8328,11.05
2023/12/20,14:00,0,6272,168,0,244,996,125,-141,0,711,0,0,0,8376,11.76
2023/12/20,15:00,0,6712,182,0,245,584,129,0,0,568,0,0,0,8420,13.45
2023/12/20,16:00,0,6969,202,0,247,157,137,0,69,758,0,0,0,8539,16.46
2023/12/20,17:00,0,7128,202,0,248,0,133,0,52,895,0,0,0,8658,17.15
2023/12/20,18:00,0,7254,208,0,251,0,135,0,30,740,0,0,0,8618,16.75
2023/12/20,19:00,0,7213,188,0,250,0,135,0,30,641,0,0,0,8457,15.55
2023/12/20,20:00,0,7180,178,0,250,0,138,0,81,479,0,0,0,8305,14.91
2023/12/20,21:00,0,7037,186,0,250,0,148,0,4,273,0,0,0,7898,14.33
2023/12/20,22:00,0,6693,163,0,249,0,151,0,0,141,0,0,0,7397,12.92
2023/12/20,23:00,0,6353,141,0,251,0,157,0,0,222,0,0,0,7124,12.4
2023/12/21,00:00,0,6218,127,0,247,0,159,-206,0,312,0,0,0,6857,12.57
2023/12/21,01:00,0,6104,131,0,247,0,165,-31,0,184,0,0,0,6799,12.18
2023/12/21,02:00,0,6242,141,0,246,0,167,0,0,302,0,0,0,7098,12.45
2023/12/21,03:00,0,6483,143,0,246,0,165,0,0,422,0,0,0,7459,12.02
2023/12/21,04:00,0,6577,152,0,246,0,159,0,0,495,0,0,0,7629,12.2
2023/12/21,05:00,0,6983,152,0,247,0,160,0,0,354,0,0,0,7897,12.9
2023/12/21,06:00,0,7113,154,0,249,0,137,0,0,628,0,0,0,8280,14.73
2023/12/21,07:00,0,7109,168,0,248,106,134,0,76,1004,0,0,0,8846,18.39
2023/12/21,08:00,0,7261,201,0,246,867,146,0,230,632,0,0,0,9582,19.57
2023/12/21,09:00,0,6966,216,0,245,1731,149,0,106,201,0,0,0,9613,14.45
2023/12/21,10:00,0,6549,192,0,246,2218,148,0,0,0,-59,0,0,9295,12.41
2023/12/21,11:00,0,6417,195,0,248,2214,154,0,0,0,-74,0,0,9153,12.35
2023/12/21,12:00,0,6524,185,0,249,2050,158,-526,0,144,0,0,0,8785,11
2023/12/21,13:00,0,6668,186,0,246,1780,159,-122,0,177,0,0,0,9093,12.24
2023/12/21,14:00,0,6745,209,0,246,1461,160,0,0,209,0,0,0,9030,13.2
2023/12/21,15:00,0,7382,214,0,248,910,165,0,157,146,0,0,0,9222,14.71
2023/12/21,16:00,0,7724,221,0,248,192,162,0,287,508,0,0,0,9343,21.52
2023/12/21,17:00,0,7997,229,0,249,0,147,0,521,337,0,0,0,9481,26.77
2023/12/21,18:00,0,8070,195,0,251,0,140,0,455,473,0,0,0,9584,25.21
2023/12/21,19:00,0,7949,198,0,251,0,131,0,282,584,0,0,0,9395,22.13
2023/12/21,20:00,0,7684,189,0,250,0,111,0,42,928,0,0,0,9203,20.78
2023/12/21,21:00,0,7374,193,0,250,0,111,0,0,922,0,0,0,8850,16.79
2023/12/21,22:00,0,7077,186,0,250,0,94,-261,0,860,0,0,0,8206,14.95
2023/12/21,23:00,0,6938,146,0,251,0,114,-508,0,918,0,0,0,7859,13.9
2023/12/22,00:00,0,6772,136,0,250,0,124,-342,0,658,0,0,0,7599,11.7
2023/12/22,01:00,0,6710,135,0,251,0,135,-288,0,602,0,0,0,7546,11.32
2023/12/22,02:00,0,6741,132,0,250,0,141,-161,0,715,0,0,0,7819,11.3
2023/12/22,03:00,0,6858,144,0,250,0,142,0,0,675,0,0,0,8069,11.1
2023/12/22,04:00,0,6999,162,0,247,0,154,0,0,600,0,0,0,8162,11.2
2023/12/22,05:00,0,7140,177,0,248,0,160,-1,0,646,0,0,0,8371,11.36
2023/12/22,06:00,0,7586,174,0,249,0,151,-43,0,940,0,0,0,9057,13.94
2023/12/22,07:00,0,7738,175,0,249,108,158,0,53,1053,0,0,0,9533,17.6
2023/12/22,08:00,0,7638,193,0,245,891,152,0,126,839,0,0,0,10084,18
2023/12/22,09:00,0,7212,194,0,243,1690,147,0,23,594,0,0,0,10103,14.15
2023/12/22,10:00,0,6356,171,0,244,2176,144,-200,0,636,0,0,0,9527,12
2023/12/22,11:00,0,6257,164,0,244,2463,140,-176,0,230,0,0,0,9321,11.36
2023/12/22,12:00,0,6202,145,0,245,2288,123,-660,0,712,0,0,0,9055,10.09
2023/12/22,13:00,0,6397,142,0,242,2122,118,-427,0,610,0,0,0,9204,11.29
2023/12/22,14:00,0,6631,166,0,242,1763,115,-53,0,368,0,0,0,9232,12.23
2023/12/22,15:00,0,7211,198,0,243,1063,112,0,82,429,0,0,0,9339,15.56
2023/12/22,16:00,0,7592,231,0,244,265,99,0,684,568,0,0,0,9683,22.5
2023/12/22,17:00,0,7577,249,0,246,0,110,0,1048,520,0,0,0,9749,25.5
2023/12/22,18:00,0,7492,214,0,248,0,101,0,1240,548,0,0,0,9843,28.15
2023/12/22,19:00,0,7493,205,0,247,0,94,0,1125,420,0,0,0,9584,24.67
2023/12/22,20:00,0,7472,179,0,247,0,94,0,781,577,0,0,0,9351,20.82
2023/12/22,21:00,0,7395,180,0,247,0,90,0,368,645,0,0,0,8925,18.71
2023/12/22,22:00,0,7003,188,0,246,0,91,0,126,738,0,0,0,8392,15.32
2023/12/22,23:00,0,6949,159,0,248,0,77,0,119,501,0,0,0,8052,14.39
2023/12/23,00:00,0,6679,148,0,246,0,77,0,28,497,0,0,0,7675,12.64
2023/12/23,01:00,0,6795,152,0,246,0,85,0,51,298,0,0,0,7627,11.93
2023/12/23,02:00,0,7036,161,0,245,0,64,-12,0,249,0,0,0,7743,11.81
2023/12/23,03:00,0,7139,139,0,246,0,57,0,42,301,0,0,0,7924,11.53
2023/12/23,04:00,0,7016,148,0,246,0,57,0,20,461,0,0,0,7948,11.63
2023/12/23,05:00,0,6980,157,0,249,0,47,0,0,351,0,0,0,7784,11.57
2023/12/23,06:00,0,6966,200,0,250,1,47,0,84,293,0,0,0,7841,13.25
2023/12/23,07:00,0,6892,206,0,250,101,55,0,230,527,0,0,0,8262,15.92
2023/12/23,08:00,0,6626,217,0,248,765,52,0,150,655,0,0,0,8713,13.24
2023/12/23,09:00,0,5716,204,0,247,1650,51,-149,0,791,0,0,0,8510,11.33
2023/12/23,10:00,0,5126,179,0,248,2249,39,-474,0,482,0,0,0,7849,10.53
2023/12/23,11:00,0,4836,180,0,248,2511,39,-607,0,415,0,0,0,7623,8.72
2023/12/23,12:00,0,4914,168,0,249,2216,41,-604,0,460,0,0,0,7444,8.92
2023/12/23,13:00,0,5054,157,0,247,1713,39,-508,0,675,0,0,0,7378,8.47
2023/12/23,14:00,0,5218,168,0,247,1323,34,-297,0,683,0,0,0,7377,10.03
2023/12/23,15:00,0,5430,188,0,247,735,30,-29,0,851,0,0,0,7452,10.64
2023/12/23,16:00,0,6423,220,0,248,146,27,0,0,614,0,0,0,7678,11.95
2023/12/23,17:00,0,6859,228,0,249,0,23,0,108,724,0,0,0,8190,14.73
2023/12/23,18:00,0,6733,206,0,251,0,23,0,132,918,0,0,0,8263,15.42
2023/12/23,19:00,0,6785,197,0,249,0,23,0,136,755,0,0,0,8145,14.02
2023/12/23,20:00,0,6748,194,0,249,0,23,0,132,563,0,0,0,7909,13.42
2023/12/23,21:00,0,6652,184,0,249,0,20,0,92,355,0,0,0,7553,12.77
2023/12/23,22:00,0,6157,160,0,249,0,23,0,0,534,0,0,0,7122,11.41
2023/12/23,23:00,0,5882,135,0,251,0,22,0,0,506,0,0,0,6795,11.12
2023/12/24,00:00,0,6123,120,0,248,0,27,0,0,136,0,0,0,6653,11.22
2023/12/24,01:00,0,5932,125,0,248,0,34,0,0,328,0,0,0,6667,10.89
2023/12/24,02:00,0,5962,142,0,248,0,38,0,0,478,0,0,0,6867,10.79
2023/12/24,03:00,0,6045,147,0,248,0,30,0,0,608,0,0,0,7077,10.77
2023/12/24,04:00,0,6135,142,0,247,0,37,0,0,444,0,0,0,7005,10.77
2023/12/24,05:00,0,6232,149,0,249,0,45,0,0,278,0,0,0,6953,11
2023/12/24,06:00,0,6231,149,0,250,0,41,0,0,318,0,0,0,6989,8.53
2023/12/24,07:00,0,6285,178,0,250,107,34,0,35,379,0,0,0,7269,11.16
2023/12/24,08:00,0,6038,202,0,248,904,28,0,0,123,0,0,0,7542,9.7
2023/12/24,09:00,0,5451,192,0,248,1553,29,-45,0,0,-85,0,0,7343,6.75
2023/12/24,10:00,0,4642,162,0,248,1838,27,-458,0,442,0,0,0,6902,8.53
2023/12/24,11:00,0,4528,160,0,248,2388,22,-1330,0,489,0,0,0,6506,7.41
2023/12/24,12:00,0,4389,150,0,249,2465,25,-1248,0,339,0,0,0,6368,6.22
2023/12/24,13:00,0,4386,137,0,248,2140,21,-832,0,217,0,0,0,6317,7.32
2023/12/24,14:00,0,4576,127,0,248,1537,17,-2,0,0,-17,0,0,6486,6.31
2023/12/24,15:00,0,5211,141,0,249,737,12,0,0,286,0,0,0,6635,3.56
2023/12/24,16:00,0,5850,190,0,249,172,7,0,77,376,0,0,0,6920,10.05
2023/12/24,17:00,0,6912,208,0,249,0,6,0,70,122,0,0,0,7567,12.38
2023/12/24,18:00,0,6985,210,0,250,0,11,0,7,284,0,0,0,7747,13.03
2023/12/24,19:00,0,6982,199,0,247,0,15,0,0,188,0,0,0,7631,13.73
2023/12/24,20:00,0,7068,169,0,248,0,18,0,0,0,-42,0,0,7461,13.02
2023/12/24,21:00,0,6863,172,0,248,0,23,0,0,0,-84,0,0,7223,12.22
2023/12/24,22:00,0,6190,165,0,248,0,24,0,0,140,0,0,0,6767,10.81
2023/12/24,23:00,0,5662,145,0,250,0,24,0,0,289,0,0,0,6370,9.65
2023/12/25,00:00,0,5738,140,0,249,0,29,0,0,19,0,0,0,6175,10.74
2023/12/25,01:00,0,6085,161,0,250,0,29,0,0,0,-203,0,0,6322,10.76
2023/12/25,02:00,0,6252,210,0,249,0,31,0,0,0,-140,0,0,6603,11
2023/12/25,03:00,0,6356,214,0,249,0,30,0,0,108,0,0,0,6956,10.87
2023/12/25,04:00,0,6449,181,0,249,0,25,0,0,253,0,0,0,7157,11.07
2023/12/25,05:00,0,6499,170,0,250,0,36,0,0,323,0,0,0,7278,11.68
2023/12/25,06:00,0,6831,186,0,251,0,42,0,20,438,0,0,0,7769,13.18
2023/12/25,07:00,0,6862,187,0,251,97,44,0,59,852,0,0,0,8353,13.35
2023/12/25,08:00,0,6942,204,0,247,931,38,0,134,600,0,0,0,9095,11.25
2023/12/25,09:00,0,6209,197,0,245,1786,61,0,26,510,0,0,0,9035,5.06
2023/12/25,10:00,0,5445,165,0,244,2424,73,-124,0,370,0,0,0,8597,5.03
2023/12/25,11:00,0,5140,164,0,243,2365,79,0,0,447,0,0,0,8438,7.75
2023/12/25,12:00,0,4798,153,0,244,2116,87,-18,0,408,0,0,0,7789,5.02
