,,Hokkaido,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokkaido
2023/11/30,22:00,0,2836,617,16,283,0,476,0,2,0,-479,0,0,3751,14.12
2023/11/30,23:00,0,2758,553,15,284,0,544,0,5,0,-416,0,0,3743,15.67
2023/12/01,00:00,0,2569,497,17,284,0,576,0,0,0,-291,0,0,3652,14.81
2023/12/01,01:00,0,2524,506,16,284,0,572,0,0,0,-158,0,0,3744,13.82
2023/12/01,02:00,0,2497,512,17,284,0,573,0,0,0,-17,0,0,3866,14.62
2023/12/01,03:00,0,2569,568,16,284,0,547,0,0,47,0,0,0,4031,14.41
2023/12/01,04:00,0,2553,615,17,284,0,621,0,0,25,0,0,0,4114,15.21
2023/12/01,05:00,0,2466,656,18,284,0,641,0,0,14,0,0,0,4079,16.28
2023/12/01,06:00,0,2669,647,17,284,0,567,0,17,0,-81,0,0,4119,18.52
2023/12/01,07:00,0,2522,607,18,284,196,514,0,5,0,-35,0,0,4110,18.66
2023/12/01,08:00,0,2433,580,17,283,700,491,0,0,0,-178,0,0,4326,17.41
2023/12/01,09:00,0,2511,490,18,283,1129,562,0,0,0,-431,0,0,4560,16.6
2023/12/01,10:00,0,2424,447,18,283,1205,602,0,0,0,-499,0,0,4481,14.58
2023/12/01,11:00,0,2550,406,17,283,1059,594,0,0,0,-462,0,0,4448,14.3
2023/12/01,12:00,0,2384,394,18,284,892,589,0,0,0,-340,0,0,4219,12.39
2023/12/01,13:00,0,2531,447,17,287,652,566,0,0,0,-146,0,0,4353,14.47
2023/12/01,14:00,0,2666,544,18,290,314,553,0,0,0,-70,0,0,4315,17.42
2023/12/01,15:00,0,2837,625,17,291,45,454,0,67,48,0,0,0,4384,18.08
2023/12/01,16:00,0,2972,748,18,291,4,373,0,214,0,-71,0,0,4549,21.94
2023/12/01,17:00,0,2976,793,17,292,0,359,0,197,0,-142,0,0,4493,21.56
2023/12/01,18:00,0,2874,815,18,292,0,321,0,165,0,-89,0,0,4395,20.58
2023/12/01,19:00,0,2871,792,17,291,0,222,0,153,0,-76,0,0,4270,20.22
2023/12/01,20:00,0,2742,736,18,292,0,173,0,144,13,0,0,0,4117,19.76
2023/12/01,21:00,0,2823,682,17,291,0,142,0,42,0,-56,0,0,3940,17.74
2023/12/01,22:00,0,2808,657,18,292,0,106,0,0,0,-122,0,0,3759,16.92
2023/12/01,23:00,0,2830,633,17,292,0,87,0,0,0,-76,0,0,3783,16.13
2023/12/02,00:00,0,2693,593,16,292,0,77,0,19,0,-8,0,0,3681,15.66
2023/12/02,01:00,0,2658,553,17,293,0,82,0,19,112,0,0,0,3733,15.42
2023/12/02,02:00,0,2766,564,16,292,0,114,0,21,99,0,0,0,3873,15.22
2023/12/02,03:00,0,2767,629,17,292,0,105,0,30,136,0,0,0,3976,15.44
2023/12/02,04:00,0,2790,659,17,292,0,112,0,30,128,0,0,0,4027,15.61
2023/12/02,05:00,0,2723,630,18,292,0,134,0,83,108,0,0,0,3988,15.76
2023/12/02,06:00,0,2604,624,17,292,0,144,0,64,184,0,0,0,3928,15.73
2023/12/02,07:00,0,2377,578,17,291,195,121,0,2,218,0,0,0,3799,15.73
2023/12/02,08:00,0,2421,540,18,292,695,117,0,4,0,-123,0,0,3964,15.59
2023/12/02,09:00,0,2397,480,17,291,974,133,0,52,0,-287,0,0,4056,14.88
2023/12/02,10:00,0,2061,476,18,290,1144,112,0,0,0,-134,0,0,3967,13.42
2023/12/02,11:00,0,2111,473,18,290,1099,142,-206,0,0,-54,0,0,3873,11.49
2023/12/02,12:00,0,2061,441,17,291,964,172,-206,0,0,-8,0,0,3732,11.05
2023/12/02,13:00,0,2117,462,18,291,700,238,-78,0,0,-37,0,0,3711,11.79
2023/12/02,14:00,0,2179,574,17,291,321,357,0,0,0,-30,0,0,3709,13.72
2023/12/02,15:00,0,2299,683,18,291,41,387,0,0,115,0,0,0,3834,16.05
2023/12/02,16:00,0,2489,813,17,290,0,383,0,0,27,0,0,0,4019,16.41
2023/12/02,17:00,0,2553,838,18,291,0,417,0,0,0,-52,0,0,4065,17.22
2023/12/02,18:00,0,2458,842,17,291,0,408,0,0,0,-30,0,0,3985,16.74
2023/12/02,19:00,0,2505,784,18,291,0,408,0,3,0,-101,0,0,3907,16.58
2023/12/02,20:00,0,2490,719,17,291,0,449,0,57,0,-220,0,0,3802,17.35
2023/12/02,21:00,0,2536,648,18,291,0,419,0,65,0,-347,0,0,3630,16.58
2023/12/02,22:00,0,2461,606,18,292,0,405,0,61,0,-337,0,0,3506,15.77
2023/12/02,23:00,0,2371,580,17,292,0,428,0,7,0,-186,0,0,3509,15.41
2023/12/03,00:00,0,2320,519,17,291,0,378,0,0,0,-79,0,0,3446,15.45
2023/12/03,01:00,0,2403,518,16,292,0,383,0,0,0,-77,0,0,3535,14.74
2023/12/03,02:00,0,2569,558,17,292,0,337,0,23,0,-129,0,0,3667,15
2023/12/03,03:00,0,2502,631,16,292,0,332,0,61,0,-83,0,0,3752,15.42
2023/12/03,04:00,0,2562,644,18,293,0,274,0,59,0,-39,0,0,3811,15.43
2023/12/03,05:00,0,2584,639,17,292,0,228,0,59,0,-56,0,0,3763,15.55
2023/12/03,06:00,0,2639,541,18,291,0,208,0,87,0,-135,0,0,3649,16.16
2023/12/03,07:00,0,2613,531,17,291,174,167,0,0,0,-313,0,0,3478,15.88
2023/12/03,08:00,0,2497,524,18,292,564,162,0,0,0,-448,0,0,3609,14.56
2023/12/03,09:00,0,2218,488,17,291,933,168,0,0,0,-459,0,0,3656,12.28
2023/12/03,10:00,0,2128,443,18,291,1111,112,0,0,0,-503,0,0,3601,10.36
2023/12/03,11:00,0,2170,418,17,291,1153,122,0,0,0,-630,0,0,3540,10.15
2023/12/03,12:00,0,2163,414,18,291,996,128,-66,0,0,-489,0,0,3454,10.23
2023/12/03,13:00,0,2279,431,18,291,705,112,0,0,0,-450,0,0,3385,10.22
2023/12/03,14:00,0,2226,480,17,291,383,72,0,0,0,-219,0,0,3250,10.83
2023/12/03,15:00,0,2508,632,18,291,62,91,0,8,0,-218,0,0,3392,14.81
2023/12/03,16:00,0,2803,756,17,291,0,77,0,47,0,-314,0,0,3677,16.07
2023/12/03,17:00,0,2891,800,18,292,0,65,0,145,0,-367,0,0,3843,18.2
2023/12/03,18:00,0,2927,801,17,292,0,58,0,73,0,-315,0,0,3852,18
2023/12/03,19:00,0,2972,763,18,292,0,22,0,21,0,-261,0,0,3826,17.75
2023/12/03,20:00,0,2991,690,17,292,0,13,0,0,0,-266,0,0,3736,16.37
2023/12/03,21:00,0,2969,588,18,292,0,12,0,0,0,-305,0,0,3574,15.97
2023/12/03,22:00,0,2765,521,17,292,0,11,0,0,0,-215,0,0,3391,15.43
2023/12/03,23:00,0,2523,516,18,292,0,20,0,0,32,0,0,0,3401,15.23
2023/12/04,00:00,0,2299,503,16,292,0,34,0,0,165,0,0,0,3308,15.01
2023/12/04,01:00,0,2345,514,17,292,0,48,0,0,188,0,0,0,3403,13.36
2023/12/04,02:00,0,2465,537,16,292,0,40,0,0,183,0,0,0,3533,13.15
2023/12/04,03:00,0,2492,616,17,292,0,63,0,33,183,0,0,0,3697,13.57
2023/12/04,04:00,0,2432,663,17,292,0,177,0,0,236,0,0,0,3817,13.87
2023/12/04,05:00,0,2470,670,18,292,0,262,0,0,139,0,0,0,3851,15.21
2023/12/04,06:00,0,2526,676,17,290,0,303,0,0,117,0,0,0,3930,17.49
2023/12/04,07:00,0,2424,662,18,290,205,306,0,39,0,-18,0,0,3927,17.55
2023/12/04,08:00,0,2395,597,17,290,703,330,0,9,0,-187,0,0,4155,15.85
2023/12/04,09:00,0,2145,480,17,286,1046,363,0,4,0,-146,0,0,4196,14.26
2023/12/04,10:00,0,1853,480,18,288,1188,424,0,0,0,-155,0,0,4095,12.06
2023/12/04,11:00,0,1902,439,18,289,1153,411,0,0,0,-206,0,0,4006,11.37
2023/12/04,12:00,0,2030,431,17,289,933,430,0,0,0,-296,0,0,3833,7.52
2023/12/04,13:00,0,2114,467,18,286,659,421,0,0,0,-43,0,0,3921,11.69
2023/12/04,14:00,0,2232,502,17,285,301,449,0,0,115,0,0,0,3900,12.7
2023/12/04,15:00,0,2469,643,18,285,33,452,0,16,72,0,0,0,3989,15.69
2023/12/04,16:00,0,2560,771,18,283,1,450,0,120,0,-25,0,0,4179,17.56
2023/12/04,17:00,0,2682,782,17,283,0,478,0,143,0,-224,0,0,4161,18.15
2023/12/04,18:00,0,2627,781,18,284,0,509,0,139,0,-280,0,0,4078,18.16
2023/12/04,19:00,0,2622,782,18,284,0,497,0,144,0,-359,0,0,3989,17.07
2023/12/04,20:00,0,2728,723,17,284,0,444,0,142,0,-465,0,0,3872,17.36
2023/12/04,21:00,0,2636,625,18,285,0,424,0,106,0,-409,0,0,3684,16.49
2023/12/04,22:00,0,2478,559,17,285,0,384,0,75,0,-307,0,0,3491,17.13
2023/12/04,23:00,0,2399,528,18,285,0,437,0,52,0,-224,0,0,3496,15.73
2023/12/05,00:00,0,2132,506,17,284,0,479,0,0,0,-64,0,0,3355,14.87
2023/12/05,01:00,0,2347,509,16,285,0,437,0,12,0,-172,0,0,3435,13.7
2023/12/05,02:00,0,2516,560,17,285,0,386,0,22,0,-230,0,0,3556,13.61
2023/12/05,03:00,0,2492,614,16,285,0,415,0,21,0,-163,0,0,3679,13.93
2023/12/05,04:00,0,2628,669,18,285,0,329,0,57,0,-207,0,0,3779,14.31
2023/12/05,05:00,0,2638,692,17,285,0,298,0,79,0,-228,0,0,3781,15.6
2023/12/05,06:00,0,2543,703,18,284,0,301,0,78,0,-114,0,0,3813,18.5
2023/12/05,07:00,0,2593,683,17,284,168,260,0,27,0,-199,0,0,3832,19.68
2023/12/05,08:00,0,2537,646,18,284,593,227,0,72,0,-339,0,0,4039,19.69
2023/12/05,09:00,0,2292,511,17,283,933,195,0,90,0,-276,0,0,4046,17.38
2023/12/05,10:00,0,2108,415,18,282,1152,132,0,32,0,-202,0,0,3937,13.36
2023/12/05,11:00,0,2120,398,17,284,1230,122,-69,0,0,-190,0,0,3911,11.69
2023/12/05,12:00,0,2039,372,18,283,1136,108,-51,0,0,-272,0,0,3634,10.45
2023/12/05,13:00,0,2187,426,17,284,860,96,0,0,0,-216,0,0,3655,14.84
2023/12/05,14:00,0,2613,499,17,284,441,122,0,0,0,-289,0,0,3687,17.09
2023/12/05,15:00,0,2934,588,18,284,60,132,0,106,0,-303,0,0,3819,19
2023/12/05,16:00,0,3015,690,17,284,0,117,0,200,0,-243,0,0,4080,19.69
2023/12/05,17:00,0,3027,701,18,283,0,112,0,235,0,-328,0,0,4048,19.69
2023/12/05,18:00,0,3083,704,18,284,0,114,0,157,0,-383,0,0,3977,19.69
2023/12/05,19:00,0,2999,702,17,285,0,61,0,145,0,-330,0,0,3880,19.42
2023/12/05,20:00,0,2894,629,18,285,0,34,0,81,0,-213,0,0,3727,17.95
2023/12/05,21:00,0,2933,530,17,285,0,30,0,0,0,-249,0,0,3547,16.8
2023/12/05,22:00,0,2668,503,18,284,0,35,0,2,0,-131,0,0,3380,15.85
2023/12/05,23:00,0,2490,495,17,284,0,122,0,6,14,0,0,0,3429,15.31
2023/12/06,00:00,0,2547,451,17,284,0,182,0,0,0,-123,0,0,3358,15.66
2023/12/06,01:00,0,2562,429,16,284,0,213,0,0,0,-45,0,0,3460,14.73
2023/12/06,02:00,0,2560,462,17,285,0,212,0,0,44,0,0,0,3579,14.84
2023/12/06,03:00,0,2626,534,17,284,0,196,0,0,73,0,0,0,3731,15.18
2023/12/06,04:00,0,2793,578,17,284,0,205,0,0,0,-46,0,0,3831,15.4
2023/12/06,05:00,0,2976,611,18,285,0,195,0,107,0,-300,0,0,3892,15.67
2023/12/06,06:00,0,2893,651,17,284,0,213,0,132,0,-238,0,0,3953,16.7
2023/12/06,07:00,0,2962,673,18,284,144,214,0,122,0,-418,0,0,3997,18.25
2023/12/06,08:00,0,3070,620,17,285,556,221,0,120,0,-631,0,0,4258,20.31
2023/12/06,09:00,0,3006,483,18,284,857,195,0,80,0,-651,0,0,4272,17.88
2023/12/06,10:00,0,2958,433,18,284,1064,107,0,0,0,-645,0,0,4219,16
2023/12/06,11:00,0,2783,363,17,284,1030,94,0,0,0,-456,0,0,4116,14.92
2023/12/06,12:00,0,2494,344,18,286,867,100,0,0,0,-261,0,0,3848,11.63
2023/12/06,13:00,0,2521,365,18,286,641,98,0,0,0,-59,0,0,3870,12.94
2023/12/06,14:00,0,2773,425,18,286,288,112,0,8,0,-36,0,0,3873,15.36
2023/12/06,15:00,0,2873,576,17,285,29,171,0,27,0,-80,0,0,3896,15.96
2023/12/06,16:00,0,2963,682,18,284,0,219,0,0,0,-56,0,0,4111,18.05
2023/12/06,17:00,0,2934,701,18,286,0,259,0,39,0,-181,0,0,4057,17.92
2023/12/06,18:00,0,2853,713,17,286,0,314,0,68,0,-296,0,0,3955,17.36
2023/12/06,19:00,0,2882,719,18,286,0,292,0,65,0,-414,0,0,3847,16.58
2023/12/06,20:00,0,2845,660,18,286,0,346,0,61,0,-515,0,0,3701,16.19
2023/12/06,21:00,0,2834,539,18,286,0,343,0,60,0,-563,0,0,3516,15.89
2023/12/06,22:00,0,2725,462,18,286,0,300,0,52,0,-522,0,0,3321,15.21
2023/12/06,23:00,0,2719,453,17,285,0,379,0,15,0,-525,0,0,3344,15.25
2023/12/07,00:00,0,2519,444,17,284,0,465,0,0,0,-516,0,0,3213,15.25
2023/12/07,01:00,0,2535,468,17,285,0,458,0,0,0,-468,0,0,3293,14.22
2023/12/07,02:00,0,2763,467,17,285,0,441,0,0,0,-520,0,0,3452,13.88
2023/12/07,03:00,0,2828,517,16,285,0,465,0,0,0,-536,0,0,3574,14.27
2023/12/07,04:00,0,2739,568,18,285,0,468,0,0,0,-406,0,0,3673,14.77
2023/12/07,05:00,0,2855,618,18,284,0,477,0,64,0,-612,0,0,3704,15.36
2023/12/07,06:00,0,2919,600,18,284,0,488,0,76,0,-647,0,0,3739,16.13
2023/12/07,07:00,0,2881,567,17,284,116,521,0,78,0,-655,0,0,3809,15.76
2023/12/07,08:00,0,2878,524,18,285,367,545,0,3,0,-494,0,0,4125,15
2023/12/07,09:00,0,2555,462,18,283,441,555,0,10,0,-99,0,0,4224,11.55
2023/12/07,10:00,0,2531,390,18,282,518,491,0,26,0,-88,0,0,4168,11.51
2023/12/07,11:00,0,2346,386,17,283,542,454,0,0,44,0,0,0,4072,11.44
2023/12/07,12:00,0,2339,373,18,284,444,482,0,0,14,0,0,0,3953,9.52
2023/12/07,13:00,0,2512,397,18,282,324,480,0,0,4,0,0,0,4017,11.63
2023/12/07,14:00,0,2550,441,18,283,194,634,0,0,0,-153,0,0,3967,13.5
2023/12/07,15:00,0,2668,561,17,284,26,629,0,36,0,-297,0,0,3924,14.88
2023/12/07,16:00,0,2790,655,18,283,1,624,0,130,0,-393,0,0,4109,16.33
2023/12/07,17:00,0,2769,681,18,284,0,688,0,138,0,-515,0,0,4063,16.64
2023/12/07,18:00,0,2620,727,17,284,0,719,0,112,0,-498,0,0,3981,16.13
2023/12/07,19:00,0,2423,714,18,283,0,799,0,60,0,-414,0,0,3883,14.2
2023/12/07,20:00,0,2405,686,18,284,0,797,0,60,0,-505,0,0,3744,14.11
2023/12/07,21:00,0,2322,594,18,284,0,768,0,62,0,-471,0,0,3576,12.82
2023/12/07,22:00,0,2242,529,18,284,0,769,0,59,0,-426,0,0,3474,11
2023/12/07,23:00,0,2364,509,17,284,0,782,0,13,0,-410,0,0,3560,11.44
2023/12/08,00:00,0,2111,497,17,283,0,776,0,0,0,-221,0,0,3463,11.12
2023/12/08,01:00,0,2186,520,17,283,0,779,0,0,0,-184,0,0,3601,13.03
2023/12/08,02:00,0,2229,541,17,284,0,788,0,0,0,-93,0,0,3766,13.04
2023/12/08,03:00,0,2329,593,16,283,0,757,0,0,0,-54,0,0,3925,13.31
2023/12/08,04:00,0,2373,643,18,283,0,768,0,0,0,-98,0,0,3988,13.99
2023/12/08,05:00,0,2538,648,18,283,0,794,0,0,0,-267,0,0,4013,15.3
2023/12/08,06:00,0,2758,634,17,283,0,776,0,73,0,-474,0,0,4067,17.29
2023/12/08,07:00,0,2646,607,18,282,143,740,0,123,0,-522,0,0,4037,15.16
2023/12/08,08:00,0,2419,537,18,283,544,756,0,2,0,-342,0,0,4217,8.66
2023/12/08,09:00,0,2164,488,17,282,901,758,0,0,0,-414,0,0,4196,10.66
2023/12/08,10:00,0,1889,455,18,281,1161,769,-1,0,0,-497,0,0,4077,7.76
2023/12/08,11:00,0,1846,442,18,282,1280,649,-160,0,0,-413,0,0,3944,4.83
2023/12/08,12:00,0,1853,428,18,282,1176,627,-304,0,0,-443,0,0,3637,4
2023/12/08,13:00,0,2067,451,18,282,921,602,-82,0,0,-530,0,0,3728,9.02
2023/12/08,14:00,0,2259,495,18,282,477,605,0,20,0,-383,0,0,3774,11.95
2023/12/08,15:00,0,2718,599,17,282,66,464,0,230,0,-361,0,0,4015,15.38
2023/12/08,16:00,0,2768,693,18,281,6,323,0,184,0,-58,0,0,4216,17.08
2023/12/08,17:00,0,2579,735,18,283,1,302,0,149,88,0,0,0,4156,17
2023/12/08,18:00,0,2488,722,18,282,0,338,0,75,120,0,0,0,4044,16.66
2023/12/08,19:00,0,2566,706,18,282,0,316,0,61,0,-15,0,0,3935,16.07
2023/12/08,20:00,0,2673,628,18,283,0,291,0,74,0,-172,0,0,3794,15.97
2023/12/08,21:00,0,2575,580,17,282,0,295,0,72,0,-202,0,0,3619,15.74
2023/12/08,22:00,0,2430,512,18,282,0,314,0,13,0,-114,0,0,3454,15.76
2023/12/08,23:00,0,2388,513,18,282,0,393,0,0,0,-120,0,0,3474,15.42
2023/12/09,00:00,0,2470,493,17,280,0,466,0,0,0,-316,0,0,3410,13.27
2023/12/09,01:00,0,2516,559,16,279,0,467,0,0,0,-374,0,0,3463,12.32
2023/12/09,02:00,0,2421,605,17,279,0,553,0,0,0,-341,0,0,3535,12.5
2023/12/09,03:00,0,2446,624,17,280,0,648,0,0,0,-355,0,0,3659,12.53
2023/12/09,04:00,0,2498,627,18,279,0,630,0,0,0,-334,0,0,3719,12.56
2023/12/09,05:00,0,2409,596,17,279,0,652,0,0,0,-310,0,0,3643,12.92
2023/12/09,06:00,0,2495,578,18,278,0,599,0,40,0,-421,0,0,3587,13.5
2023/12/09,07:00,0,2366,575,18,278,116,584,0,68,0,-454,0,0,3552,12.91
2023/12/09,08:00,0,2346,530,18,279,373,620,0,69,0,-424,0,0,3812,12.24
2023/12/09,09:00,0,2157,482,17,279,531,640,0,37,0,-303,0,0,3840,8.75
2023/12/09,10:00,0,1912,482,18,278,632,708,0,0,0,-246,0,0,3783,1.75
2023/12/09,11:00,0,1835,460,18,278,673,626,0,0,0,-153,0,0,3736,0.05
2023/12/09,12:00,0,1785,447,18,279,621,606,-77,0,0,-153,0,0,3526,0.05
2023/12/09,13:00,0,1991,481,17,279,507,554,-24,0,0,-276,0,0,3528,3.03
2023/12/09,14:00,0,2079,519,18,278,245,594,0,0,0,-258,0,0,3476,10.08
2023/12/09,15:00,0,2238,592,18,278,26,588,0,1,0,-292,0,0,3449,10.4
2023/12/09,16:00,0,2482,674,18,278,0,581,0,79,0,-456,0,0,3658,14.01
2023/12/09,17:00,0,2422,731,18,280,0,590,0,119,0,-449,0,0,3711,14.11
2023/12/09,18:00,0,2482,720,17,280,0,621,0,18,0,-473,0,0,3665,14.07
2023/12/09,19:00,0,2540,648,18,280,0,688,0,30,0,-593,0,0,3612,14.01
2023/12/09,20:00,0,2358,598,18,280,0,720,0,0,0,-498,0,0,3476,13.3
2023/12/09,21:00,0,2168,552,17,280,0,736,0,0,0,-449,0,0,3303,12.84
2023/12/09,22:00,0,2156,526,18,280,0,743,0,0,0,-526,0,0,3197,11.61
2023/12/09,23:00,0,2326,526,18,280,0,761,0,0,0,-617,0,0,3293,12.41
2023/12/10,00:00,0,2281,533,17,280,0,750,0,53,0,-613,0,0,3301,12.77
2023/12/10,01:00,0,2209,589,17,280,0,726,0,85,0,-547,0,0,3359,11.59
2023/12/10,02:00,0,2262,610,16,280,0,700,0,147,0,-521,0,0,3494,11.99
2023/12/10,03:00,0,2385,647,17,280,0,695,0,169,0,-517,0,0,3676,12.65
2023/12/10,04:00,0,2558,650,18,280,0,657,0,192,0,-561,0,0,3794,13.23
2023/12/10,05:00,0,2552,626,18,279,0,617,0,193,0,-567,0,0,3718,13.44
2023/12/10,06:00,0,2550,607,17,279,0,578,0,117,0,-552,0,0,3596,13.41
2023/12/10,07:00,0,2278,570,18,279,146,598,0,98,0,-559,0,0,3429,11.52
2023/12/10,08:00,0,1940,515,18,280,664,655,0,44,0,-644,0,0,3472,10.27
2023/12/10,09:00,0,1547,463,17,279,1084,706,-135,0,0,-482,0,0,3479,3.36
2023/12/10,10:00,0,1251,430,18,279,1308,721,-531,0,0,-107,0,0,3368,0.01
2023/12/10,11:00,0,1104,439,18,279,1289,695,-659,0,151,0,0,0,3315,0.01
2023/12/10,12:00,0,1254,421,18,279,1126,685,-506,0,3,0,0,0,3280,0.01
2023/12/10,13:00,0,1352,451,17,280,854,720,-255,0,0,-229,0,0,3190,0.55
2023/12/10,14:00,0,1658,497,18,279,414,852,-115,0,0,-315,0,0,3288,5.27
2023/12/10,15:00,0,2180,566,18,279,52,819,0,0,0,-343,0,0,3571,11.13
2023/12/10,16:00,0,2549,719,17,279,2,762,0,0,0,-471,0,0,3857,13.56
2023/12/10,17:00,0,2655,771,18,281,0,779,0,0,0,-476,0,0,4028,13.89
2023/12/10,18:00,0,2696,774,17,280,0,805,0,71,0,-583,0,0,4060,14.09
2023/12/10,19:00,0,2650,700,18,280,0,833,0,156,0,-597,0,0,4039,13.89
2023/12/10,20:00,0,2675,586,17,280,0,834,0,156,0,-598,0,0,3950,13.93
2023/12/10,21:00,0,2482,471,18,280,0,822,0,156,0,-446,0,0,3782,13.26
2023/12/10,22:00,0,2303,442,18,279,0,825,0,18,0,-280,0,0,3606,10.76
2023/12/10,23:00,0,2392,444,17,280,0,835,0,0,0,-334,0,0,3634,10.48
2023/12/11,00:00,0,2069,416,17,280,0,871,0,0,0,-132,0,0,3520,12.53
2023/12/11,01:00,0,2031,442,17,280,0,848,0,0,0,-16,0,0,3603,11.19
2023/12/11,02:00,0,2136,444,16,280,0,842,0,0,11,0,0,0,3729,12.3
2023/12/11,03:00,0,2333,515,17,280,0,809,0,0,0,-35,0,0,3919,12.65
2023/12/11,04:00,0,2480,551,17,280,0,828,0,35,0,-125,0,0,4066,13.15
2023/12/11,05:00,0,2465,582,18,280,0,844,0,6,0,-85,0,0,4109,13.71
2023/12/11,06:00,0,2634,574,18,279,0,782,0,17,0,-174,0,0,4130,14.61
2023/12/11,07:00,0,2584,576,17,278,155,712,0,60,0,-252,0,0,4131,14.75
2023/12/11,08:00,0,2450,553,18,279,608,714,0,14,0,-330,0,0,4306,13.91
2023/12/11,09:00,0,2344,469,17,278,935,747,0,0,0,-416,0,0,4375,13.45
2023/12/11,10:00,0,2099,406,18,279,1138,734,0,0,0,-404,0,0,4270,12.1
2023/12/11,11:00,0,2255,393,18,279,1117,653,0,0,0,-493,0,0,4222,10.08
2023/12/11,12:00,0,2059,375,17,281,1020,654,0,0,0,-452,0,0,3954,10.06
2023/12/11,13:00,0,2360,405,18,282,711,649,0,0,0,-307,0,0,4119,12.15
2023/12/11,14:00,0,2654,505,17,283,325,637,0,28,0,-277,0,0,4173,14.82
2023/12/11,15:00,0,2882,698,18,282,41,512,0,75,0,-232,0,0,4276,15.85
2023/12/11,16:00,0,3079,744,18,282,2,456,0,163,0,-262,0,0,4482,18.85
2023/12/11,17:00,0,3023,756,17,283,1,460,0,157,0,-268,0,0,4429,18.7
2023/12/11,18:00,0,2838,711,18,282,1,484,0,150,0,-148,0,0,4335,16.44
2023/12/11,19:00,0,2876,702,17,282,1,445,0,150,0,-252,0,0,4221,14.9
2023/12/11,20:00,0,2773,633,18,283,1,434,0,98,0,-160,0,0,4081,13.42
2023/12/11,21:00,0,2698,486,18,283,0,409,0,44,0,-38,0,0,3899,13.04
2023/12/11,22:00,0,2441,441,17,283,0,375,0,0,51,0,0,0,3609,12.71
2023/12/11,23:00,0,2490,441,18,282,0,276,0,0,96,0,0,0,3604,11.63
2023/12/12,00:00,0,2641,417,16,281,0,235,0,28,0,-67,0,0,3551,13.24
2023/12/12,01:00,0,2571,439,17,280,0,180,0,60,67,0,0,0,3614,13.22
2023/12/12,02:00,0,2530,437,16,280,0,132,0,68,292,0,0,0,3756,12.92
2023/12/12,03:00,0,2612,457,17,280,0,105,0,54,386,0,0,0,3911,13.02
2023/12/12,04:00,0,2737,513,18,279,0,68,0,0,383,0,0,0,3998,13.14
2023/12/12,05:00,0,2779,515,17,279,0,49,0,0,410,0,0,0,4049,13.8
2023/12/12,06:00,0,2991,528,18,280,0,34,0,23,340,0,0,0,4214,14.83
2023/12/12,07:00,0,3168,539,18,280,84,22,0,80,236,0,0,0,4427,15.62
2023/12/12,08:00,0,3233,612,17,279,244,21,0,87,403,0,0,0,4896,17.23
2023/12/12,09:00,0,3290,628,18,278,195,13,0,134,441,0,0,0,4997,17.21
2023/12/12,10:00,0,3245,619,18,278,200,11,0,38,432,0,0,0,4842,15.26
2023/12/12,11:00,0,3040,562,17,279,249,27,0,8,438,0,0,0,4620,13.91
2023/12/12,12:00,0,2794,444,18,280,334,37,0,0,419,0,0,0,4326,12.75
2023/12/12,13:00,0,2876,476,18,280,327,37,0,0,427,0,0,0,4440,14.4
2023/12/12,14:00,0,2960,497,17,280,168,56,0,0,420,0,0,0,4396,14.99
2023/12/12,15:00,0,2925,647,18,279,22,105,0,17,420,0,0,0,4434,15.77
2023/12/12,16:00,0,2800,777,18,278,1,196,0,62,402,0,0,0,4534,18.65
2023/12/12,17:00,0,2804,789,17,280,0,245,0,66,300,0,0,0,4500,17.22
2023/12/12,18:00,0,2823,745,18,280,0,299,0,71,220,0,0,0,4456,15.55
2023/12/12,19:00,0,2928,718,18,280,0,379,0,74,0,-81,0,0,4316,14.64
2023/12/12,20:00,0,2938,619,17,280,0,418,0,67,0,-142,0,0,4197,14.23
2023/12/12,21:00,0,2717,545,18,280,0,417,0,73,0,-28,0,0,4021,13.75
2023/12/12,22:00,0,2423,511,17,281,0,391,0,80,87,0,0,0,3790,13.14
2023/12/12,23:00,0,2440,477,18,281,0,373,0,48,139,0,0,0,3777,12.47
2023/12/13,00:00,0,2358,444,16,284,0,337,0,0,243,0,0,0,3682,13.34
2023/12/13,01:00,0,2349,468,17,284,0,338,0,0,363,0,0,0,3819,12.85
2023/12/13,02:00,0,2370,474,16,284,0,421,0,0,356,0,0,0,3921,12.75
2023/12/13,03:00,0,2594,498,17,285,0,459,0,0,165,0,0,0,4017,12.59
2023/12/13,04:00,0,2715,529,17,284,0,567,0,0,10,0,0,0,4122,12.66
2023/12/13,05:00,0,2951,627,18,284,0,611,0,0,0,-327,0,0,4165,12.94
2023/12/13,06:00,0,3121,711,17,283,0,565,0,0,0,-487,0,0,4210,14.1
2023/12/13,07:00,0,2794,688,18,283,55,599,0,40,0,-262,0,0,4215,14.45
2023/12/13,08:00,0,2681,609,17,283,231,672,0,64,0,-101,0,0,4456,13.88
2023/12/13,09:00,0,2484,535,18,282,476,729,0,0,51,0,0,0,4574,13.22
2023/12/13,10:00,0,2195,440,17,282,632,774,0,0,120,0,0,0,4459,12.18
2023/12/13,11:00,0,2205,392,18,282,734,727,0,0,14,0,0,0,4372,10.16
